,1,2,3,4,5,6,7,8,9,10
HCC4006_LUNG,0.0165395752185,-0.0767758252828,-0.065574640118,-0.0243645018374,0.0699824478368,-0.0305125506931,-0.0245110160915,-0.0747273666224,0.0422863634046,0.115940134541
MHHES1_BONE,0.142558902068,-0.102699195003,-0.0669053119549,0.0987606083689,-0.0076409252786,0.0540790802724,0.0903891487005,0.142120893434,0.154942080005,0.0506926916848
HOS_BONE,-0.045343736473,0.00522087167736,-0.0677388652547,-0.0284998286122,-0.0376277603813,0.0711559282607,0.0102380557643,0.0834703675586,-0.0138327958352,-0.139584027724
SKNFI_AUTONOMIC_GANGLIA,0.0757316379199,0.0444712117234,-0.0196145965737,0.0904812714854,-0.00868650990375,0.0926122983655,0.11276496715,0.0524951299788,0.102600938444,-0.0720545957138
WM2664_SKIN,-0.0113139315365,0.0186484202753,0.0270209232893,-0.054928269858,-0.149228795427,-0.0405901870403,0.0284744175911,0.0601552611736,-0.0775485988027,-0.0283482232899
NCIH2023_LUNG,-0.245453229359,0.0263888157001,0.0151561941033,-0.0780240925065,0.0775669449305,-0.0261744082944,-0.0545747319985,0.015340233271,0.00379312695169,-0.128161232763
SCC25_UPPER_AERODIGESTIVE_TRACT,-0.18275878452,-0.0423936883322,-0.0987931067029,-0.0116186654836,0.0314635550432,-0.0742226193714,0.00315718038952,0.0535679033759,0.0738791359751,-0.0173247654231
EBC1_LUNG,-0.090314233315,0.0616388920662,0.0175172789219,-0.0728121048761,0.0114753646494,-0.0475563753773,-0.090147554197,-0.0319956570742,-0.116061828111,-0.0235502168415
HCT116_LARGE_INTESTINE,0.120582883708,-0.017750361433,0.0739315919154,-0.08124257315,0.0611251850666,0.12484765968,-0.128576603289,-0.0869752122714,-0.103345283052,-0.0243274600749
HS936T_SKIN,-0.129698724239,0.149839815141,0.034932062734,0.044751467211,-0.182729550862,-0.00819239896495,0.0920880589249,-0.0204794223022,-0.050640726905,0.0190722623403
1321N1_CENTRAL_NERVOUS_SYSTEM,-0.118739030396,-0.030816594031,0.00925898179605,-0.0291088355127,-0.0117041053371,-0.000555921069948,-0.0135822397863,0.0391671937459,-0.0705920629137,-0.10080109233
5637_URINARY_TRACT,-0.0980588723924,0.159347382963,0.0565533869301,-0.0708755892681,0.000682752055748,-0.043139125845,-0.070294668133,-0.104007531927,-0.118813231793,-0.138628734293
MFE280_ENDOMETRIUM,-0.0380240241629,0.0900466438908,0.0609748196811,-0.00676749958075,0.0670860878467,-0.0793780558712,0.0471216539959,0.0442407672585,0.0227481622816,-0.0686871217308
HUPT4_PANCREAS,0.0184253562407,-0.105489922908,0.022244371247,-0.0860069465039,0.104460958784,-0.0233491748336,-0.147412051892,-0.0854881362122,-0.0507692664708,-0.0230146945775
HEC6_ENDOMETRIUM,-0.0319409954363,0.0475681847678,0.00770677175777,0.039480010901,-0.0428439914307,0.0545512234963,0.00532654067011,0.017441385591,0.0380550553063,0.00443569187657
NCIH522_LUNG,0.00592746757472,0.0288281884339,0.0829030003207,-0.104470890238,-0.0613961873322,0.0787556273439,0.0730602568392,0.0414929395678,0.0772237502946,0.116734188927
MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.118396169199,-0.00211946231439,-0.00216287799325,0.111918349168,-0.0396723466354,-0.0361311239338,0.0554711979135,0.0729352376935,-0.0254836589685,0.0704862330792
CHL1_SKIN,-0.0469679552863,0.0921221511358,0.0792662345557,0.0021675122702,-0.0983775731363,-0.0701053881234,0.0532458597523,-0.0390879713016,-0.0164775963708,-0.112336995146
CAL27_UPPER_AERODIGESTIVE_TRACT,-0.084671037428,-0.0824499835483,-0.00263792208301,-0.102665786203,0.0527981733407,-0.104402044299,-0.0883635980699,-0.0354561317245,0.105804129147,-0.0323783049021
KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.119827128292,-0.0318696954415,-0.0779778645273,0.152956534469,-0.0059827835167,0.0242608508614,0.0851774139937,0.0627229233686,-0.0470638647061,0.0554164081956
DBTRG05MG_CENTRAL_NERVOUS_SYSTEM,-0.0755128993136,0.029993317625,0.0796066565848,-0.122160093419,-0.131954443928,0.00132014611909,-0.0213293851137,-0.0824275764548,0.00545518337879,-0.10755019135
HT1080_SOFT_TISSUE,-0.0821683759733,0.030067172029,0.0364941376988,-0.0722742777611,-0.00688847638953,-0.010965567997,-0.0241448863122,-0.0757005093285,-0.0779562969713,-0.130740632675
WM1799_SKIN,0.0113747627151,0.0201804703664,-0.0338173434561,0.0303569611938,-0.168136844555,0.00053998381425,0.034017880815,0.0413841335197,-0.0864760564327,-0.0013425578736
YKG1_CENTRAL_NERVOUS_SYSTEM,-0.0571271501981,0.00512967130292,0.077058954291,-0.0516756546872,-0.106311442653,-0.0312222393922,0.0288326429931,0.0126953182662,-0.0513755465837,0.0209092796602
HT1376_URINARY_TRACT,-0.0946702310378,-0.0304722816176,0.0232227993963,-0.0632052545008,0.0706736925244,-0.08553976892,-0.0589974347382,-0.0368291748628,0.00153447728467,-0.00240532749186
HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.220339490346,-0.0470555075761,-0.0159265410914,0.162655254103,0.0971977666281,0.139099678503,-0.0101000525646,-0.010258225018,-0.0265849661591,0.0213390766526
OVTOKO_OVARY,-0.192543920781,0.0364774537758,0.0312653555235,-0.025525694613,0.0121418960191,0.0513653613563,-0.0551178760751,-0.0363108290112,-0.0461375195669,-0.142455981098
LS411N_LARGE_INTESTINE,0.224373250358,-0.10621694063,0.0263080212219,-0.0364108997928,0.0714040304359,0.0597190838035,-0.108989035562,-0.038418973451,-0.0232407846677,-0.0234256527048
P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.188392957606,0.00354540156184,-0.0812220262129,0.123991138787,0.0228844200965,0.0498768390649,0.00910736813173,0.0816122590965,-0.0254752882405,0.0968886994039
LCLC103H_LUNG,-0.0585966199507,-0.0439782663305,0.022789482335,-0.0669403552962,0.0412872971612,-0.0631050412145,0.00812223078583,-0.0834788055442,0.0674873006745,-0.055958769418
FU97_STOMACH,-0.039296263617,0.0593031210779,0.0764693395915,-0.125327794155,-0.0044076766218,0.0801292717915,-0.0669324001773,0.00778973033984,0.0279017556208,-0.113617570881
TOV112D_OVARY,-0.0413939259125,0.0251232817955,0.036579663879,-0.116220550094,0.0540098236622,0.0658347417006,0.0358006205583,0.175026157968,0.0996717317077,-0.019366874841
PSN1_PANCREAS,-0.00476975168039,-0.0522039959249,0.016287904078,-0.18995070491,0.129479866985,0.0255904568913,-0.0810596727586,-0.158118916943,0.00344224189826,0.0594328197178
SW1353_BONE,-0.211556255522,0.0154617184953,-0.0371470446361,0.010397322054,-0.152621944178,-0.0357934663268,0.0271328265511,0.0186761272814,0.0636348652279,-0.15603479593
SW1990_PANCREAS,-0.0751869030908,0.0199064731067,0.0784468676259,-0.0198755868789,0.0260516529896,0.0508268104229,-0.0301128979981,-0.033762996143,-0.157967887515,0.0197884856688
TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.146982679467,0.0829780428969,-0.0601544222483,0.164040122586,0.0653000546254,0.0525791211051,0.0327653019004,0.0479218973668,-0.0777068476014,0.0638057303772
EFO21_OVARY,-0.0179662633447,-0.00690975182658,0.0677303974121,-0.0739172397354,0.0987511184733,0.00430932124377,-0.0455755995344,-0.156056652066,-0.0551193186172,0.0513441763607
EN_ENDOMETRIUM,-0.0222295304129,-0.010325885287,0.0933908314321,-0.00862450433709,-0.0601843830145,0.108033278848,0.0372162274206,0.0427161426317,0.0345039721026,0.00474046097435
COLO201_LARGE_INTESTINE,-0.0127210543661,0.087480377338,0.0346525159212,-0.0714081358469,0.00126136149684,-0.0285873699179,-0.129221864271,-0.0322637470567,-0.0845044764149,0.00517697333833
HS229T_LUNG,-0.157326343769,0.0210956192764,-0.0348611286737,0.0158599978607,-0.173988835025,-0.0231985382867,-0.0134455530167,0.0414294157958,-0.105955392304,-0.197697359239
NCIH1048_LUNG,0.0491491952992,0.0760776803382,-0.0253927636357,0.0845047874425,-0.0722077643435,0.0459113943842,0.055720916964,0.175019740632,0.0132968165005,0.0232799601031
SAOS2_BONE,-0.219448379903,0.0543341169381,-0.0162183773284,0.0105272454586,-0.0107858426774,-0.0695197358097,0.0729169672525,0.208926208868,0.0305370957288,-0.153464670007
JHOS4_OVARY,-0.0721422678305,-0.0198966946745,0.0809715847067,-0.0523012458532,0.0721355720615,-0.0106753541512,-0.0667455713958,-0.0220395243281,0.0155180855729,0.0302832906109
DETROIT562_UPPER_AERODIGESTIVE_TRACT,-0.00534280080835,-0.139411899795,-0.0242110311979,-0.0594625436499,0.0821981676954,-0.0210902430563,-0.039354367081,-0.0498875582123,0.0102150593914,-0.0173902434268
KYSE30_OESOPHAGUS,-0.0503813438062,-0.121068119878,0.00632945111194,-0.0839186377807,0.0292192526557,-0.0564735179641,-0.0375348400907,-0.0597318831193,0.134688490784,0.0445248187364
NCIH2087_LUNG,-0.0459919077915,-0.024378116463,0.0431707577059,-0.1068067153,0.124214712323,-0.127156548558,-0.117287086485,-0.0751110519105,-0.110106136281,-0.0485252915231
WM88_SKIN,0.0949849611569,0.0196428421049,0.0171690862641,-0.0032599011403,-0.106253467518,0.0352016932341,0.0798382451265,-0.059581026195,-0.0129269995987,0.183363981106
ACHN_KIDNEY,-0.0746797750591,-0.0500621066605,0.0488987088214,-0.0310881364662,0.0309929979902,0.0204405518043,-0.0383133243652,-0.089319372059,0.00553770256942,-0.104326906226
HCC44_LUNG,-0.0486511816742,-0.104299804838,0.068599657066,-0.0866549408589,0.0566472051028,-0.0205448727465,-0.0174593526056,-0.0602325748322,-0.00122593362564,0.0129521431713
GI1_CENTRAL_NERVOUS_SYSTEM,-0.100807400455,0.0635061799873,0.0192968043282,0.0139016765717,0.00447603464655,0.0358321206161,0.0291573350298,0.102971117459,-0.104807997705,-0.208401153667
MDAMB436_BREAST,-0.0976113453589,0.0311223203475,0.0384050292509,-0.0437347908588,-0.00502836456571,-0.0281158686032,-0.0638995551112,-0.0744076632948,0.0530833409317,-0.0719403135916
A673_BONE,0.0353405269952,-0.0107240200829,6.80761496316e-05,0.0248617074421,-0.0148415454342,0.0210696185763,0.0675834513844,0.182168569813,0.118525636749,-0.122467075782
HS739T_BREAST,-0.136551574549,-0.0484179505944,0.0328142146935,-0.039196602075,-0.191123742638,-0.0643479451727,0.0232543329187,-0.0623082167391,0.0545827774884,-0.116329462781
OCUM1_STOMACH,0.0590923971283,-0.0739978432188,-0.00573265459435,-0.123795370006,0.0171396271738,0.0267967212105,-0.0949761932273,-0.015513212385,0.0650530747824,0.0624783404019
SNU16_STOMACH,0.115345052722,-0.0254483012121,0.016569429747,-0.119224059098,0.0858069986917,0.0223374159386,-0.0324586740895,0.0153577727964,-0.000611604187041,0.0590356637899
KE39_STOMACH,0.0352250545761,-0.0335426644984,-0.0382778877447,-0.0678160817933,-0.036794718185,-0.0063031834748,-0.0667790809471,-0.0134255706746,-0.0104074221695,-0.0317562460838
PANC1005_PANCREAS,-0.00864689301269,-0.0216088153912,0.0417222933663,-0.128962308233,0.128667311066,-0.015997028379,-0.154762658961,-0.158139993508,-0.0892070823309,0.0811009936985
SQ1_LUNG,-0.244913897116,0.0319177971616,0.000238653969205,-0.0606874610046,0.126615507416,-0.0654048791647,-0.0543142760995,-0.0711669819716,-0.0669232661073,0.0207212284082
SNUC2A_LARGE_INTESTINE,-0.0399725425736,0.0968229641749,0.024871591306,-0.0609645739325,-0.111914926901,0.0217914655059,-0.0379833247302,-0.0115837698661,0.00445475773168,0.0456927165654
KMBC2_URINARY_TRACT,-0.0471809944337,0.00610967529134,-0.0281669321794,-0.0212668020472,-0.00952178093305,0.013764445628,0.00535452841403,-0.0386141014851,0.139261111182,0.0553802750144
A172_CENTRAL_NERVOUS_SYSTEM,-0.157310348389,0.0792667098465,0.0447346501165,-0.0762266809177,-0.0314548431505,-0.0299753429328,-0.00303228605344,-0.00302470823065,-0.117914314994,-0.127928313257
GAMG_CENTRAL_NERVOUS_SYSTEM,-0.195997199095,0.0327481591442,0.0105778375519,-0.0709427771889,-0.0343822546045,-0.102244561956,0.0272690669994,-0.067417746462,-0.0568046065657,-0.124446871799
EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.257065323486,-0.0635194879119,0.0383250004277,0.175927844486,0.0398087104395,0.11337982869,-0.0263268841835,-0.0718318258728,-0.0448927472948,0.0462103713063
HS852T_SKIN,-0.113958354736,0.0205947170304,-0.0406561026553,0.0242348138547,-0.0177243191655,-0.0216161708792,0.128461066159,0.025135225609,0.058954243693,0.0803498012106
CALU3_LUNG,-0.0260362371619,-0.0454514810264,-0.0364623756468,-0.120008422763,0.126103179935,-0.0214307523394,-0.026880102985,-0.0467219688365,0.00828695925955,0.109200870204
HMCB_SKIN,-0.037361766446,0.116662192515,0.0296862056006,0.0518819997616,-0.0675316709805,-0.0385061432998,0.0688150111912,-0.00449039549355,-0.0454978000819,-0.108729181292
HEC1A_ENDOMETRIUM,-0.0212706431476,0.0269705213807,0.083767113634,-0.116795833387,0.102379479007,0.0716252121821,-0.0867167938856,-0.0993448503576,-0.0734745996746,-0.0168082019768
HS294T_SKIN,-0.126143074721,0.0760835557933,0.11382237759,-0.0945151505956,-0.0845010661943,-0.0546154700698,0.030354713665,-0.101310630004,-0.0422830827782,0.000364036946392
SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0945577502891,-0.0465963497499,-0.0606857386526,0.114937542785,-0.00189178399039,-0.0255785111585,0.032216828388,0.0281593472849,0.00483758550051,0.146776939131
SF126_CENTRAL_NERVOUS_SYSTEM,-0.194422577565,-0.0283667526067,-0.0191853879005,-0.0468916952981,-0.137874883738,-0.0105576312201,-0.0150957770196,0.106545803453,-0.0191102303133,-0.226589147523
JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.154384602175,0.0480315926948,-0.0577752072187,0.159086947653,0.133959253148,0.0572556540761,0.0455197565653,0.0846183349591,-0.0795656816793,0.0564451867936
GB1_CENTRAL_NERVOUS_SYSTEM,-0.09552705548,0.0964727167314,-0.100030605495,0.0417491474123,-0.00460243403797,0.050601670731,0.0328682564801,0.0416309814907,-0.0345454144078,0.000155724743041
A2058_SKIN,0.0354762889115,0.0186896659431,-0.0583583286051,-0.0284679123613,-0.0493187055941,0.031747857742,0.0419018193824,0.0469749046527,-0.0316147666096,-0.0125703461553
SNU182_LIVER,-0.0753400076573,0.0479584668896,0.0644033721005,-0.0797082604444,-0.0199576002238,0.0519681585347,-0.054334496384,-0.0722557327566,0.0258985974282,-0.103963561563
PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.24817696912,-0.0768093581297,-0.00223237936633,0.103130673818,0.108436384713,0.119425111145,-0.0449883629184,-0.053905296245,0.0220771633919,0.105574126865
PANC0403_PANCREAS,-0.0649853918689,-0.00695513374056,0.00312055240672,-0.157094760397,0.112282710141,-0.0158244742796,-0.066550273851,-0.0622017747952,-0.087198480666,0.0496716107116
KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0418678178613,0.0654662223249,0.0127781607814,0.0149218464443,0.0428812654286,0.0253797992478,0.0734117485654,0.0604879791854,-0.0763262360094,0.0776492597855
LOUNH91_LUNG,-0.10750258981,0.0612008766263,0.0581236994684,-0.0644487201285,-0.0430550477435,-0.082200103453,-0.000748271343105,-0.11972453409,-0.135159789983,-0.146717213293
NCIH1155_LUNG,0.0758932989971,0.05592414541,0.0443795809469,0.0465051526748,-0.03312849843,0.0641434134749,0.0725533095587,0.0635244989368,-0.00958330611877,-0.0144886628357
HT29_LARGE_INTESTINE,0.0797350653005,0.00708706811921,0.0163691843777,-0.125673158267,0.112893830577,0.0335791782713,-0.12136230127,-0.0801319503791,-0.0429537010789,-0.0762722734549
HCC1806_BREAST,0.0344382685567,-0.102919940623,-0.0408279403654,-0.0635505415363,0.106298920346,0.00575502196379,-0.0201122006591,0.040980008656,0.0585231128558,0.0670252250216
SKBR3_BREAST,-0.144287133729,0.0669674487331,0.00842073811346,-0.0633269511393,-0.0182768567033,-0.098071757707,-0.054847276098,-0.0410541301826,-0.0111932538281,0.014232530373
CALU1_LUNG,-0.281229493395,0.0492598632244,-0.0612036188091,-0.0391841448703,-0.0437055058311,-0.113619244483,0.00246238455746,0.005284546333,-0.0288616158961,-0.101799984258
NCIH2228_LUNG,-0.234336938135,-0.000119083028315,0.00817197326242,-0.128016193308,0.0366110368338,-0.0732769753839,-0.050080305747,-0.0357569388781,-0.0749560352137,-0.0230392045012
CCK81_LARGE_INTESTINE,0.132972389593,-0.0249298488305,0.066969457739,-0.0462828313421,0.100802860231,0.0494496501991,-0.06673469209,-0.016161524085,-0.0400243319124,0.0320045299679
KELLY_AUTONOMIC_GANGLIA,0.140441237969,0.00513885619332,-0.00993473262422,0.118814904269,0.014239913681,0.0782294866585,0.151323832527,0.0917203131375,-0.0158595649679,-0.0214059996827
FADU_UPPER_AERODIGESTIVE_TRACT,-0.137121324899,-0.0906158805042,-0.021446676949,-0.0774893408984,0.0983533165044,-0.0540504755366,-0.0809559418036,0.0957781380976,0.067557147564,-0.102141836477
HLE_LIVER,-0.0658826544299,-0.0473470738513,-0.0105672545899,0.0117830553329,0.0133111649014,0.0500434433302,0.00962463295989,-0.00806379051322,-0.015428120642,-0.00417460329452
SKNSH_AUTONOMIC_GANGLIA,0.033455797458,-0.013636484633,0.0496732594978,0.0519875819013,-0.125531657449,0.0105630368396,0.0677006288493,-0.026929318947,-0.0177499457731,-0.0896242447082
TE617T_SOFT_TISSUE,-0.152611382717,0.0553692155388,0.0815136511755,-0.0304421002058,-0.0316746496821,0.0822418041831,-0.0106592546501,0.0625409192279,0.126931437507,-0.0853613132421
SKMEL30_SKIN,0.00578991600822,-0.00431976306906,0.101970459688,0.00805495116391,-0.106114153595,0.0177011733572,-0.0243595717,-0.0201126476381,-0.0754636238334,0.0657100472028
MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.23632175429,-0.0563291152225,-0.105718825757,0.183721703227,-0.0307089120068,0.0839626738172,0.0494447730777,0.0561058376149,0.000248543075196,0.119101656001
HPAFII_PANCREAS,-0.039463803734,-0.0976564235708,0.00712683493358,-0.235771084074,0.118114862811,-0.0969859988879,-0.156584478136,-0.0933138137398,0.00850260431487,0.107263693623
KNS42_CENTRAL_NERVOUS_SYSTEM,-0.0600809475168,0.0424764402973,-0.0457300788102,-0.0505471670759,-0.0595060420818,-0.0121264180045,0.0208713797191,0.0406960551941,0.0384801719243,-0.124815685924
HLF_LIVER,-0.222280216051,0.051837164826,0.00831891336883,-0.0535649087551,0.00149756393416,0.0357489448306,0.0053879278332,0.00520952262398,-0.0538876291167,-0.125975088712
RERFGC1B_STOMACH,-0.118630193778,0.0392107416178,-0.0259819803698,-0.0946781709333,0.0576761928994,0.019274098886,-0.0454350627276,-0.00901593940636,0.0333041902903,-0.0700440843687
8MGBA_CENTRAL_NERVOUS_SYSTEM,0.00264369384218,-0.104286446514,0.094585893535,0.0732567904999,-0.0405652871699,0.0181819607465,-0.0253499831516,-0.0287494089825,0.0295585633132,-0.0255683566928
HEYA8_OVARY,-0.0870915816029,-0.121878772918,0.0223185017129,0.00172363411876,0.0721750271664,-0.0106134150175,-0.0234233967382,-0.0716309706614,-0.070903160134,-0.120795237811
KMRC1_KIDNEY,-0.164844955863,0.0288099037554,-0.0142363020185,-0.00403217000078,-0.0520756025292,-0.01942489939,8.23461080303e-05,-0.105656050276,-0.0447773933963,-0.0438497607607
NCIH1184_LUNG,0.0407973045263,0.0596518927137,-0.0481132170783,0.115817224088,0.00735131982222,0.0917909083189,0.167128037645,0.179177413285,0.0284746028787,-0.0410162728701
NCIH460_LUNG,-0.0919457663663,0.0124914448467,0.052304534637,-0.123761395931,0.0732747173193,-0.0238622745869,-0.0226926517166,-0.0222308696484,-0.0846993760619,-0.0481076730455
DMS114_LUNG,-0.0656497116549,0.057577929152,0.0160233206233,0.0413478870796,-0.0135077966962,0.0536059540282,0.0319651582106,0.0886424396425,0.023183861187,-0.00186995299302
JMSU1_URINARY_TRACT,-0.135549347714,0.0704435477143,-0.0713586438284,0.00603806646523,0.0502804424304,0.085027305308,0.00351543257478,0.165934416168,-0.0262852094923,-0.104485278444
KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.203186928128,-0.114735896571,0.00170679226128,0.19056639659,0.00667481005025,0.0637036854,-0.0204312671006,-0.0440864924796,-0.0283186720444,-0.0053171886381
IMR32_AUTONOMIC_GANGLIA,0.170639856288,0.0417861767839,-0.0890785410032,0.137402712955,0.0220720995007,0.112139739976,0.168823294722,0.111894490921,0.0543657026186,-0.0145031595871
JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.160931443046,0.0337575831254,-0.0560998209899,0.0947972622736,-0.00707696513222,0.0646843692717,0.0311335957305,0.130103597565,0.0193160684696,0.0910768650225
DU145_PROSTATE,-0.118817581576,-0.0386025661316,0.00662217949564,-0.0417127318738,0.0444770017031,-0.035745645906,-0.0445257767254,-0.0204469430467,-0.0653198096437,-0.0551038506336
SKMEL2_SKIN,-0.0684550256257,0.108122193234,0.108893908693,0.00377245370972,-0.072950667281,-0.033849234342,0.0384590830802,-0.0490997617847,-0.134328011107,0.0174245195854
KYSE70_OESOPHAGUS,-0.011451077985,-0.0688711061188,0.0950333524915,-0.088955689741,-0.0054566462626,-0.006913229538,0.0186948900076,-0.112698639636,0.153662670905,0.0226836076071
NCIH1915_LUNG,0.0594075796342,-0.0249461517734,0.0760372136441,0.0389108366245,0.0204205074648,0.0238788660445,0.00882674604839,0.00937892955877,-0.0483943683924,-0.0102960054192
NCIH1563_LUNG,-0.248390024429,-0.00466738293491,-0.0266442466313,-0.106008396068,-0.145585374379,-0.0523538526168,-0.0316565407288,-0.0374637451347,0.055998297785,-0.114748740062
BT20_BREAST,-0.15464497194,0.0319799042949,0.0140732026377,-0.153534473451,0.0291426026462,-0.0196904747752,-0.0792115059699,0.0544860451713,0.00902301460404,-0.0173879133567
OC315_OVARY,-0.0185215540099,0.0838624121882,0.0673959041233,-0.0485992343813,0.0645960278789,-0.0138357723497,-0.0873706869332,-0.0186845957371,-0.0160179088888,-0.00119724439886
KYM1_SOFT_TISSUE,0.0351953640702,-0.088729569921,-0.0265574796672,-0.0133950066717,0.0202577926159,0.132025451164,0.0601714394618,0.101133370178,0.14832044514,0.137053772891
BXPC3_PANCREAS,-0.112611713417,-0.0561895501589,0.0589733515472,-0.129109775151,0.108439422936,-0.0614984911992,-0.10339759973,-0.0702844919701,0.0278232492272,-0.0957905710423
NCIH1793_LUNG,-0.164413764405,-0.0145224761474,0.0330866046757,-0.204222082177,0.0183342215863,-0.0783508898725,-0.0461924520465,-0.0294210904613,0.00220674481182,-0.0660063009719
ISTMES2_PLEURA,-0.203416333225,0.120976736894,0.0649503742223,-0.0550178709694,-0.0229725606478,0.0415803747225,-0.0635158463949,-0.0951282078094,-0.0102066422983,-0.0525682315471
SNGM_ENDOMETRIUM,0.0563776203262,-0.0148579116311,0.108639927864,-0.0308720833109,0.0102878799301,0.116273265239,-0.0272292064629,-0.137323091998,0.0672454959263,0.0358860174872
AN3CA_ENDOMETRIUM,-0.0262023135752,-0.00296739159754,0.0417503610856,-0.0418639619759,0.0049965506107,0.0678718795006,0.0461144336219,0.162020127141,0.0444256705037,0.00876853822709
COV318_OVARY,-0.109436404544,0.0320173650274,-0.0119908663765,-0.0255799686582,0.0222084932538,-0.0151734738047,0.0345264354774,0.039071251399,0.0258928593366,0.0846103708031
MORCPR_LUNG,-0.112297281924,0.0613905866823,0.023166551838,-0.104779432405,0.139971279469,-0.0413719212331,-0.0186124550374,-0.0125900892987,-0.0421000732063,-0.0384023050475
PL45_PANCREAS,-0.0192684783442,0.0249980673817,0.0339675760932,-0.0955100554115,0.0812322909965,0.00156133856301,-0.160286199659,-0.155480595398,-0.0970176689718,0.102779103649
SHP77_LUNG,0.105124296136,-0.0120452683545,-0.0269312522426,-0.00117749511389,0.0383644960703,-0.0435856606208,0.0270549879929,0.0469192411039,0.00554561753787,0.0655659626745
HEC265_ENDOMETRIUM,-0.0108870358097,0.0700725308681,0.0268738633497,-0.0541820571897,0.0136260335321,0.0649700983338,-0.0694801505814,-0.127201552565,-0.0333776335707,0.00871292166684
AU565_BREAST,-0.0999445996041,0.0708878042481,0.036285590476,-0.144678651399,-0.0128414900171,-0.106789833681,-0.0732089836283,-0.0304856524597,-0.0436833572475,0.035808821071
P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.171709019438,0.00156235041489,0.0462208013653,0.126263365379,-0.0471522277485,0.00550535532072,-0.0175120411885,0.0155027869061,-0.142000598814,0.00823905138582
SNU387_LIVER,-0.155145615884,0.0987716051414,-0.0275985028405,-0.0213482781321,-0.0587674039932,-0.0397172749487,0.00371193900084,0.0966657009497,-0.0539068193484,-0.123787776581
NCIH2286_LUNG,0.0109885835842,0.0276102408578,-0.0632618627998,-0.0267250939184,0.0163819577241,0.118212853773,-0.00764508160965,-0.028567810962,0.0156255806966,0.0692128275521
