,Nutlin-3,Nilotinib,RAF265,PHA-665752,PD-0325901,PLX4720,PD-0332991,LBW242,Paclitaxel,AEW541,TAE684,TKI258,AZD0530,Lapatinib,PF2341066,Topotecan,Irinotecan,17-AAG,Sorafenib,L-685458,AZD6244,ZD-6474,Panobinostat,Erlotinib
HOS_BONE,5.85089604002,6.92451437264,2.9191163658,2.20541375054,4.38222370046,8.76788223312,4.43665553588,3.85517040311,-7.40333912792,3.3452006145,3.73765115362,5.80073734499,5.32208291997,3.33334979467,3.82153830476,-0.832880256319,-1.85256766488,-2.37708108993,7.78982600987,6.54232000885,5.17594694929,3.3292229689,-4.18063809232,6.77106078107
SKNFI_AUTONOMIC_GANGLIA,8.5899389903,,2.25613655296,6.99151694321,2.25757534911,10.0895860231,,6.3408521327,-0.462252965306,0.939229696683,-0.405132967144,3.10854669811,7.09450377732,8.29936205021,5.4319074142,3.39858678952,,0.296031660387,8.18769461919,6.29743758396,5.15263725255,4.00142294553,-3.36935647765,8.26892737646
NCIH2023_LUNG,3.36401970105,2.86836515082,3.205332365,2.4921154032,2.74799862532,7.3387310944,2.80262955363,4.69073351844,-6.62018708988,1.43525172847,1.59840025361,2.54317834331,3.47736105396,5.06412409256,1.78241168206,-0.670843152273,,-3.37645395469,7.42706427852,6.75223737312,3.97893724347,2.65512903209,-3.50749368578,4.81294185199
EBC1_LUNG,6.99979242988,4.38652390256,2.04691026849,1.08642809618,-4.08280787197,5.12142491061,2.70215498977,3.8979044132,-7.6114804937,2.25481164763,1.98631843608,6.17116232938,3.14139936878,2.61248703909,-4.70717527842,-3.23475732829,-2.68545443564,-4.11522882849,6.26602721862,7.69571667526,-0.197692816493,2.18221806171,-4.26911745923,4.92895564247
HS936T_SKIN,4.08064380461,6.48762403173,2.99150610029,3.09984574165,-3.8446382788,3.0352629286,4.17564268591,4.90243034117,-9.44545603625,3.90297102905,3.53614320487,3.64881717222,6.31471810976,6.60314024682,3.69721476382,1.65827100331,0.861361041445,-3.21659073745,8.8682832041,7.29091391112,-1.53379095322,2.22509743609,-5.14170205276,7.55751330284
1321N1_CENTRAL_NERVOUS_SYSTEM,5.2745940925,,2.58611223528,5.12371633995,3.10849001491,5.53024213928,,6.89851638494,-7.94067271922,3.48506662581,1.46143046009,1.32060855162,2.03690187746,5.2790464912,3.97100445871,-2.8615421071,,-1.34793572375,7.32143143951,4.82733898523,5.55297403928,2.49017957423,-3.43656024067,4.51593245835
OE21_OESOPHAGUS,4.52650014433,2.24169168554,0.525916870388,3.47946316538,-0.651192185145,3.71684080141,2.06076155354,1.44189998517,-8.42311558791,1.67876703947,1.24632867635,2.16670001067,1.00673249753,0.879922734299,2.31227056969,-0.925111694315,-1.21502388306,-2.32166603868,3.54023646145,4.67750180092,1.99159550408,0.268402802853,-3.96196935193,-0.995324863035
MFE280_ENDOMETRIUM,6.3232421241,4.73304428532,1.56575396243,5.23879686602,2.94221201076,5.28296738469,5.7696527763,6.81556439296,-1.14668690448,4.22072922095,3.62388753482,4.1439401875,3.92610764861,3.10659979358,4.87984460812,0.519236582228,0.104992478829,-1.05359941367,3.6394179899,5.06997855403,3.75020994754,2.34811291098,-4.50357482396,3.47122931705
HUPT4_PANCREAS,6.34131946845,2.38019106994,0.698227532899,3.16989584887,-3.3584388345,7.79540600392,2.99908613004,1.86778373776,-7.61377295732,1.78521875705,-0.264583271347,3.95052215054,-0.122296621157,2.84120533268,1.92209490182,-3.45738631078,,-5.86436179814,5.85973891568,4.61852154942,-0.201158416037,-0.175515254853,-4.98680221958,1.71853651835
HEC6_ENDOMETRIUM,4.29419173421,2.46169992902,3.40988198799,2.7447192804,6.42345937574,6.09351045946,3.83732251587,5.07733291575,-0.223709009643,4.74682084878,3.52587640754,3.51568189646,4.22355624184,3.73331259342,5.73581189614,0.108303277291,-0.896408815082,1.16840714479,2.72703071507,5.15135412598,5.93857777526,2.95498827875,-4.69005806222,4.967914751
NCIH522_LUNG,10.3741525186,4.64818040376,3.84063275149,11.3378213798,5.89866920027,8.92828094139,11.956440264,10.3702239512,-6.00354958883,6.65533788581,3.70178039043,5.10249602478,4.49712567604,4.8494853583,8.1439618881,1.81405551756,-0.630634566678,-1.04862799835,6.88926538487,10.7510976744,7.2514996059,6.55389987701,-3.2417761639,4.69202092342
MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.53675332059,1.7129241973,1.56406726104,0.622918311768,2.53070039856,3.07514278522,3.02402838144,4.99216406616,-7.73274813052,0.344888329321,-1.80367371062,-4.81061648276,1.85300364034,2.54785973383,1.30624601673,-4.89060674755,-3.31358488091,-6.17831153334,-6.49926792418,1.89384369638,4.36333869504,1.327421833,-6.94811509709,1.61132371042
CHL1_SKIN,6.33037027033,3.96557422709,-0.464419694894,4.98591592712,3.37045743552,3.55186033518,5.12352529751,6.53179448577,-6.91802386174,2.79887928839,1.54608104041,2.00524916236,2.46238952745,0.101314874312,4.10872620882,-0.824251727076,-1.57942811846,-1.85580585212,2.5834286341,6.53221921765,5.33621873277,1.93467248377,-5.17036058986,1.81942486422
CAL27_UPPER_AERODIGESTIVE_TRACT,5.43710961889,,1.60895692051,2.81387224829,-1.64124598667,5.38423698632,5.48061478054,3.96446072366,-8.57170939894,2.06532658011,2.61825070097,2.88773713935,0.74655787259,0.0393742030124,2.67981955747,-2.93115912916,,-3.23989369215,7.06534904411,6.12717418809,-0.473084640352,-1.40605181938,-4.07370619586,-0.401063239868
KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.5574598748,-5.88439758747,0.467696359615,0.737425639395,-2.46142603145,4.06708873269,2.03223638972,3.63727383552,-8.30280907703,2.76774423077,1.27461546454,2.09970721909,-0.818915574583,2.93739785904,0.271470157466,-3.38134033396,-2.88928367758,-3.20595021221,2.19097876547,2.365826929,-0.597838210487,0.508133661706,-5.98975700606,3.94264317106
DBTRG05MG_CENTRAL_NERVOUS_SYSTEM,3.60388872404,4.55471423841,-0.606562065645,6.97590993079,0.741262063243,1.20950151576,4.54677340681,8.24413421083,-5.67797106374,3.77455805565,1.82807897357,3.19938028173,3.416546981,5.51703369949,3.45960090113,-1.19421029544,-2.43111059721,-0.792623086955,2.55335140918,8.40133811834,0.383187140398,6.08439853871,-2.70225958395,4.32767130236
KP1N_PANCREAS,7.02352854453,4.16732695351,2.6512411492,6.32560528869,3.83354568527,4.72002678126,5.40956931604,5.35078067057,-5.8906159175,3.06559354232,2.06599692832,3.60729872873,4.21987705742,3.4993906226,3.49152309507,1.47797523941,0.786715710201,-0.0519458812961,2.9639977846,5.90579247769,6.27970312527,4.39687271601,-1.95868879527,4.63553775353
HT1080_SOFT_TISSUE,2.97773587859,,0.645984863476,5.08945900353,-0.0773176834359,4.89665343297,5.39001169585,2.97925225967,-7.72976311639,2.82387462371,2.96609386141,3.41320266882,7.90706578688,4.05848462304,2.33913291681,-2.03682484984,,-3.09574911639,5.83298324129,4.01749667762,1.04528991916,2.59198702673,-4.62966139444,4.90315971826
WM1799_SKIN,4.21895561534,2.51354452865,-0.670430760801,4.37550528128,-3.0630667321,0.782560762145,4.3432540151,8.04079573542,-4.36750679311,3.94531044978,2.84968472469,2.7305237127,4.81243353799,4.5659923486,4.50576714259,0.186846087282,0.393799959011,-2.55150289133,6.40487462931,6.33924601444,-0.463296414019,6.2025411792,-1.92201205464,3.7297106552
YKG1_CENTRAL_NERVOUS_SYSTEM,9.06848578979,2.98365468792,,7.89849292202,3.19178876802,5.92983277471,2.71351893744,8.97186638562,-6.44971154827,4.9455619956,2.80363644538,3.02474936169,3.68419250742,7.51943313699,3.33760485782,2.59279119856,0.817339871256,-1.28733880241,8.36483880162,3.45689600516,5.87653337233,5.77009152178,-3.68576479162,5.52207407833
HT1376_URINARY_TRACT,5.7347976603,5.72314425026,1.18402441392,5.90431875518,4.58412526798,3.63565593328,6.30617897391,3.94985492927,-1.05342062515,2.70212428119,0.754746967698,2.17276039405,2.0800690162,2.85797451707,3.08786106277,5.08134737278,1.4221708474,-0.382562785918,3.81678804317,6.84874675542,5.30665756413,1.43586089415,-2.92545121016,2.0771300639
HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.37358079998,9.65332464918,1.74786522,5.22490115146,4.5292607294,7.63617204983,7.81216347182,7.10259706367,-8.72073849694,5.03652675967,1.029427975,7.75544181132,4.00747517758,3.33124192631,2.26513885714,-2.00147185012,,-2.14759825106,2.58667586025,2.05131849596,5.43236534751,3.45191870827,-6.72980371771,7.92721274442
OVTOKO_OVARY,6.01059797096,5.72671613607,1.5008557766,7.58737873582,6.51060665764,,6.84359134548,8.40195826534,1.35119776308,5.9047483116,3.01726579658,3.53577503252,0.789849345441,3.89414192579,4.00801597573,-2.40178381036,-1.48417133584,0.4246503702,4.189100057,9.2745769304,7.41306011744,,-5.84029683322,3.35036850332
LS411N_LARGE_INTESTINE,7.23519471899,,1.01258063988,3.58565849075,-5.76557143026,0.579197056406,,5.66522699737,-8.70368410208,1.2258875943,1.60831333826,3.03702176034,7.63585440473,6.91569321094,3.99003231808,-1.23491048397,,-3.4943426683,6.07928970443,4.40017566516,-3.038250575,5.69480401931,-4.62218536001,3.92664720751
P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.53252854029,3.13329399419,0.41132613098,3.01318894414,1.78706463603,3.61031275767,1.36426364482,4.64488919224,-7.98145581736,2.99440498514,0.843665833095,1.37476941986,4.66109711619,2.83775604617,2.30232135057,-5.08098586328,-5.50764673391,-0.634193153786,2.35735590914,1.42231173659,1.91609887213,3.66014819523,-6.35481933586,3.22651346581
LCLC103H_LUNG,5.29789172971,7.03075926134,1.83057240577,2.95152601098,6.69188821999,5.24418291702,6.31348797704,4.74325878144,-6.00005611225,4.21772235643,2.94559471766,3.31561026341,4.67967893298,6.12745884007,5.99808080194,0.0675332828538,0.308854509771,1.51472568373,3.59968963497,6.92236285639,6.59996898557,10.1056861671,-3.16070392676,5.08401070418
FU97_STOMACH,5.9292903494,,1.35794638974,2.96489780972,0.29609242902,3.20692457015,,4.7869111528,-4.43872073569,2.13215340162,1.54502157386,0.611070065328,2.31305041333,3.46711534373,4.31949867742,1.76528267726,,-3.86635112771,3.04899160665,3.82057131939,2.15462584181,1.28819968466,-5.31173846204,3.77345718302
TOV112D_OVARY,8.88250853063,3.01404252753,1.35680174692,5.25530340893,4.22290428678,5.0304032815,3.43084582019,5.44797765597,-7.27185750924,3.68164855604,1.34793218273,1.8576534083,4.4023609524,3.41972304864,3.45519186043,-2.39931687429,-2.83403977696,-0.90419526499,2.74940007643,4.57061653425,5.64476935824,2.56362764697,-3.99426634915,3.27820047014
PSN1_PANCREAS,7.70632199778,,,3.17331208144,-1.77386706518,5.86258665425,,5.46325263146,-6.20178923729,3.57517849067,2.55260158625,5.23337146884,5.81701013522,4.9865363048,5.83042146572,-0.833925642143,,-2.72539002683,7.96678537046,3.37780479347,-0.313320354628,4.81855692662,-3.45675293645,4.77288133202
SW1990_PANCREAS,2.99511570074,3.03208588066,1.28643749904,6.28859686802,-0.86520445317,3.19917518344,4.45870664224,6.47225621416,-4.83942191574,3.41778376214,0.869408375632,2.85060720929,2.89815939684,3.49605896679,2.69331023194,-3.43790281699,,-3.69385051745,6.25978881139,6.0165686035,1.84413425134,3.97972688012,-2.65159256317,3.84370433293
EN_ENDOMETRIUM,8.19464691018,7.83713401287,4.24198559393,9.21616703954,10.2339355436,12.3571207752,8.20591242527,9.81060597039,-2.56649668266,6.78463550357,3.78573491538,4.48505938165,9.8291160737,6.58898409364,3.32627847835,5.21452661153,2.11904449525,1.04728869342,3.62953436834,9.70376466961,8.70204388178,7.87551277207,-3.17164778271,8.99052610119
COLO201_LARGE_INTESTINE,4.90074961024,2.92476742278,-0.583889110259,7.36050562974,-7.10448478204,-0.509458772944,1.12945104562,5.57852226322,-6.1069639641,2.00832912413,0.700407131703,2.83253554708,6.14343051899,5.84206135265,3.00761104125,-0.699344727811,,-4.21803400633,3.47211160792,7.48583979252,-3.22778477866,7.68543922475,-5.04316145499,5.09190994348
NCIH1048_LUNG,5.76947759443,3.17032732868,1.04114069997,3.93362857825,3.08673061512,4.91906735141,7.66342769462,5.1198625145,-7.79085123716,3.66645621343,0.478779521446,1.59309550192,1.71098104112,3.20323320167,2.59959775148,-5.49163674075,-4.39685064195,-4.46345896352,2.94721293145,3.91781031651,5.99065045089,1.69894691911,-4.44712644612,4.07619140729
SAOS2_BONE,4.87962390006,2.37170918041,2.08354556503,6.10904178816,6.48074130683,4.398497291,6.60387293509,5.11685020166,-7.07727069185,1.11261709415,1.55001987394,1.94930291589,2.82579650441,3.52042462737,2.56619833494,-2.21608711242,-2.66747837061,-1.16579899973,3.31337513316,3.30724194605,6.56160446736,3.56026228344,-3.62424640757,4.78029027631
JHOS4_OVARY,5.03395967511,1.9527640803,2.4542973179,3.70403921602,4.44087045246,5.9060737863,6.93879826292,0.674221200978,-6.41869165932,1.51188248742,2.48327990027,4.79360890718,1.89511402478,2.72029325648,3.48390467331,0.111559815131,,1.14436794978,6.14115103705,4.09064085595,4.77169622354,1.16940866167,-2.12515437116,3.13236491804
KYSE30_OESOPHAGUS,6.2836190413,3.0406687666,2.37772818771,5.98180754972,-3.1294575963,3.56525662748,5.2948442013,4.9678905324,-7.25186549978,3.17675707131,2.44553520637,4.07426178624,3.80897857235,3.0193423806,3.34493719264,-0.513620763435,-0.259215371381,-0.260151987486,3.56254308963,7.67067117991,-0.179194335947,5.27758265092,-2.84135013681,5.39361626451
NCIH2087_LUNG,5.1297345993,2.60474589741,1.49218322957,3.33473757901,-3.54904009981,2.61247364078,4.20175053062,5.55535653545,-6.33540112657,2.97451538856,2.66691290602,3.0788927382,3.52640246412,3.60594577152,3.8062241148,-2.48415532798,,0.369396432947,2.8000429451,4.01232527469,-0.918497608375,3.81867367969,-2.68811362431,4.04012244826
WM88_SKIN,4.30147142417,2.61855065798,-1.4271186847,4.00610726962,-7.9657637814,-2.11224456917,3.92919143161,7.68210035413,-6.76431879757,1.49781426642,4.00051393635,2.5465720355,6.26234810011,5.51989368386,3.25200617836,-0.56590061652,-2.19935329933,-4.38161352273,3.39006585196,4.16323485397,-4.27769395909,8.30381609952,-3.3595701715,5.40429712654
GI1_CENTRAL_NERVOUS_SYSTEM,8.28687876775,,,3.52499776705,3.34200664324,5.30767148619,,7.22749083569,-6.19993507212,4.00089114984,1.94600625187,3.19072301155,8.92303692088,4.89366203856,4.06267364025,0.503700396625,,-1.97562692063,6.89038855616,6.31641345361,5.25436614483,5.19965510676,-4.17540905064,6.67080644052
MDAMB436_BREAST,6.36404739867,5.34096042336,1.49493436417,11.2706835565,5.436024142,8.87072707967,6.70233107907,11.1076545479,-4.91983049231,3.20224843559,1.75053437762,2.92110075602,6.61082602009,7.2022118774,3.25739583442,0.164121411964,,1.64550907375,9.01900971656,10.1357061354,6.21626178398,7.76797687519,-2.06965684236,6.34238279443
A673_BONE,4.86749506259,,0.259809940075,5.49779868311,5.11647791419,4.5790422735,4.39642775455,4.1843440757,-8.36987883476,1.068005959,0.904517988967,3.1109447094,3.87322971788,7.97920710679,1.61589192948,-4.73937932113,,-2.13504028978,6.33216273472,5.52786951089,4.22145994482,2.60460247875,-4.60046044948,6.06194887226
OCUM1_STOMACH,3.92249495453,4.26647154735,2.44754645182,4.27376022865,-5.54106872945,7.20612421492,3.61231715186,6.4567804878,-6.39351170139,4.34939546325,2.21377780391,3.49935663219,8.38748781566,5.70085302965,2.66191946775,-2.01879247482,-1.9270767608,-4.30050528149,6.60273475571,8.29509602374,-3.67899567025,5.09513854772,-5.61085017456,8.23939941466
SNU16_STOMACH,5.32918710783,2.12007679219,-0.218628252075,3.0742795347,2.83188228206,3.24598171905,3.14160871383,5.13928578183,-9.20190225539,2.69517034812,-0.324243769026,-1.33423348645,5.21508128959,2.64148506303,2.4137377001,-2.14891816552,,-5.85784580169,3.03160107752,2.30266017922,5.0190052503,0.907136279026,-4.38102453487,3.25095759148
PANC1005_PANCREAS,7.36919366951,3.81441674541,2.88661673475,7.17862654427,-1.41378347329,5.3573019427,5.15356636198,7.46779023571,-7.6010222403,2.52650722109,2.70408516621,3.28804936156,2.09959046261,3.12990629309,2.93233796971,-2.22102805764,-2.50912885009,-2.4038067684,2.94647360619,5.78787441146,1.4650627984,2.61169003201,-3.40462506122,4.41877305579
SQ1_LUNG,7.48137123366,,,2.57318532115,1.87947914849,4.50038458251,,-1.59151836668,-3.44509857777,3.11684633313,2.91820463305,3.42635622459,1.78549087317,3.42946883532,7.78336104343,1.13406570126,,-2.62166283905,5.46513839724,5.14656964927,4.80932876431,2.48373459782,-4.3292466472,2.490783765
KMBC2_URINARY_TRACT,5.33293363831,6.10478623346,1.80869393601,3.1494865967,-0.153667261874,6.63046130346,4.05730538021,3.80952184718,-5.36813126883,4.92247612799,3.71849426019,3.34268717998,6.77648036284,3.15310969494,4.94745281067,0.0173732482766,-0.29352454778,-4.20460540489,7.18069448509,6.53508462721,2.4872597795,3.27023032534,-4.23230374302,4.29680027043
A172_CENTRAL_NERVOUS_SYSTEM,4.6168483646,7.74276315795,2.09134745742,9.05647351162,4.356218793,9.63871490479,7.49666947411,9.30708593322,-4.53016440458,5.72172342829,1.27339465939,1.99313552666,5.70798429666,7.97219824886,3.62215881431,-0.108902977178,-0.294048434183,-0.772407593491,3.70374309033,5.37530039844,6.12551726697,7.73165048852,-3.13308932487,5.42761596378
GAMG_CENTRAL_NERVOUS_SYSTEM,5.64862104405,,,2.79113237274,3.78837726695,8.00192091578,,4.98975943577,-5.5501546531,3.97327173374,4.22185729512,3.12207354416,4.08473935316,7.47901594443,7.92627037241,1.80503949977,,-2.87352229871,9.23391770178,7.28250416757,6.58911486259,4.29977249956,-2.96621201773,8.0831568648
EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,8.82881425169,5.15823698015,2.7440102467,3.6782287808,4.58596202474,6.79083427065,3.14943553224,4.83799317199,-5.82849394484,6.19490527579,4.0085877731,6.90669932206,2.36847150277,7.94432655276,5.57630624408,-1.39634325915,,0.291098232054,5.18434683583,5.85527215675,7.92833887878,2.68311795195,-2.43922758074,5.80878902088
HS852T_SKIN,4.27180550084,2.87735153291,3.34060535492,4.73817839082,0.271086826432,7.49169009125,4.99590738048,6.17334242823,-4.8134718814,1.19423829847,-0.418341963228,3.34463201592,2.90399275376,5.63329362402,2.30695630119,2.35605755161,2.86508626919,-4.51812268986,3.17023789746,4.86545613721,2.85401386177,2.53514850395,-3.80583831714,5.54983109441
CALU3_LUNG,4.02635679426,3.05781334846,3.64721874152,3.9220114095,1.41125338042,6.20346304183,4.45457300642,3.87222520865,4.1049088759,2.99821799478,2.23219798602,3.62320095504,0.155876567584,-0.463030301235,3.34725156723,-1.10288091406,,1.19507524005,5.1426923476,4.9146079283,3.65086593075,1.05282239272,-4.27311685739,1.8579182664
HEC1A_ENDOMETRIUM,5.12054828719,2.66978368659,1.57771963646,6.90745931377,2.44405973803,5.25441764178,3.90240660373,5.26545331084,-5.38976982279,3.55106610661,3.40224220894,3.05527340093,2.57966674303,5.77944235465,4.30296211842,0.666579934759,,-1.28074543018,3.35955247901,6.21546860058,4.04278035023,3.64257686926,-4.50661276857,6.25212177656
HS294T_SKIN,3.36534817875,4.6747304269,1.5500300192,5.67053611604,2.02641309621,3.54293587825,5.33301811098,0.940294895463,-6.1957845862,2.43035229482,2.44565823393,3.20683152603,3.38552279982,4.31308158208,2.97218579489,-0.254634558597,-1.43116296211,-1.82041763032,7.64056223978,5.02887047388,3.55444375659,4.02849009304,-3.83667333259,4.34607789685
SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,3.28940669029,3.6466899677,2.81097336748,3.21150726577,0.626800289198,3.66422559783,2.46372964779,-2.06907335726,-9.48071213484,4.66404259209,-3.24448012812,4.22770413024,7.10071247893,6.11049382684,0.893171715728,-3.64564926102,-5.07110641274,-3.23083011227,6.71189440409,3.05687255375,1.9226574762,4.83003756396,-6.3647950413,6.06849254728
SF126_CENTRAL_NERVOUS_SYSTEM,5.75872954677,3.1075331222,0.907211960819,6.04879017002,2.65160431814,3.70382165959,3.56977843231,4.3196724663,-3.91989171267,2.18116587622,1.49348903021,1.46820353648,3.14758860971,3.26803069938,3.0597766633,-4.05747420655,-3.02401543656,-0.531772399556,2.78699618471,5.41847889912,5.1341177332,4.24617183736,-3.29070016586,4.78687839401
JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,3.80725247905,2.93459385284,6.27641880947,10.4410900279,9.34535650575,10.6799701927,2.80305824816,11.7774848155,-6.33620177601,10.4245595636,10.0822361308,13.0123398761,10.3303447022,10.4680059927,11.1597740463,-2.68389363733,,0.198023538026,3.95833363858,5.43985943509,4.07466688403,10.6623007904,-4.76096749797,8.31531443606
GB1_CENTRAL_NERVOUS_SYSTEM,5.46333229528,4.15508977005,-0.0523977414102,6.51154937245,0.460783488794,2.94701815067,3.29941023336,6.80118728536,-4.59725234822,3.11852423536,0.987490212205,1.42537810029,2.91806806416,6.97873236051,2.57924195814,-4.53197456069,-3.64693801001,-0.345128708124,2.515102539,3.87228067581,3.96851616277,3.72085083672,-3.24711958004,3.57349807179
A2058_SKIN,8.71576617402,4.64777420785,2.37534669333,3.64109977116,-0.478509439833,5.23147522175,7.83449735384,5.7946895932,-8.40041405555,2.06880674991,2.30149531187,2.32733510424,9.44036882042,4.48901425096,3.0277830806,-1.51767573743,-2.28587706376,-4.39138904247,7.19731514207,5.0857099538,1.74631131902,9.02941236499,-3.848330782,7.49609134184
PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.05259398788,5.30976362483,-1.70478121192,2.45166758357,4.58379307031,3.24764549166,2.94008206124,6.20469990018,-8.80268529842,2.72952713125,1.24084441682,1.59350302425,0.804137607235,4.10062599942,2.1128945483,-2.59505696875,,-1.06849961101,5.41068208406,7.54723028369,3.94307580474,0.341521365089,-5.78292026746,2.5809684969
PANC0403_PANCREAS,7.38528468498,3.22612533203,2.47245517417,4.71894541347,-0.963583653749,6.15680942835,5.18496338693,4.56071094216,-6.02918324918,1.87127215725,0.197159701697,6.1147765047,2.55794716629,3.24702552701,2.3027166676,-0.354437068005,-0.999351985903,-2.93085558237,2.83866927376,5.54514305773,1.64519605794,3.25212765917,-4.14438912895,2.84619793986
NCIH1155_LUNG,5.7050180213,,,3.62610257709,4.23538052974,3.19279280398,,3.40529621523,-4.98818140469,2.95479330053,1.47546502638,1.78075796073,5.14696524307,4.51882179125,2.15057134905,-4.26039422353,,-2.82559850004,7.4879359941,3.40778825168,4.54072305384,3.69949275112,-4.3086802687,3.29160232643
HT29_LARGE_INTESTINE,5.96152381356,3.0476757738,0.26360434478,3.97377697297,-5.48405243024,1.18659868948,4.02719631735,4.97411525441,-8.3403111835,0.368619576811,-0.0355793280117,2.21546240893,1.99517865525,2.24912628135,2.83642764843,-0.538762697695,-1.65759229924,-5.95025028265,3.10335720087,4.28189755135,-2.97131465141,3.65128451365,-4.47354488378,6.213368841
HCC1806_BREAST,4.36412646419,2.97725434208,0.75186545548,5.1515836136,2.09494382862,4.78970635448,5.36111917448,4.2955523938,-8.26149307285,2.78162142087,1.59726412581,2.63970333098,0.509606914252,2.35959583399,2.87159492007,-3.77241332347,,-3.74419943688,3.64556693244,4.00438152002,2.32050785552,2.01194932214,-3.75945816374,1.30368545698
SKBR3_BREAST,10.0475552965,4.07231224553,1.56360273662,6.0677591263,10.6308294366,5.60133987521,10.3319565893,5.33980723281,-5.79144571983,3.70615339128,10.8518283214,4.24366943311,4.11204521947,-1.36833054039,10.5386734367,-3.90697057419,-4.02680390076,-1.54403721154,3.68820973795,9.5595604344,9.80916979184,3.57851672596,-5.15146983238,3.75874825381
