,Nutlin-3,Nilotinib,RAF265,PHA-665752,PD-0325901,PLX4720,PD-0332991,LBW242,Paclitaxel,AEW541,TAE684,TKI258,AZD0530,Lapatinib,PF2341066,Topotecan,Irinotecan,17-AAG,Sorafenib,L-685458,AZD6244,ZD-6474,Panobinostat,Erlotinib
MIAPACA2_PANCREAS,7.3500764342,3.86237211909,1.92192513503,7.33387516272,-3.44712620696,5.21982290127,4.38331487423,5.06585330475,-7.81456819818,1.40495416978,0.364026288319,2.57267925641,2.53907490789,3.36815953425,2.00361785748,-3.17619974685,-2.1352934991,-4.18294975167,2.77839791286,6.661635284,-0.737757601214,2.62686516038,-5.71111792834,6.26738326675
EFO27_OVARY,8.72597080553,5.28814324053,-0.136650441177,9.34886484484,4.50151187993,,8.1155987812,7.37173790323,-4.40709830345,5.15267116,3.26683325592,3.79972880465,1.52670737524,2.54232501245,3.75916597977,0.0682656657355,-0.951012955803,-1.61935201576,3.3652626724,8.72376340493,4.00714749275,,-5.4903961934,2.53877689073
697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.901294170945,1.42771917803,-2.23085170211,1.53546391,3.02301408721,2.58084350762,0.152502366168,4.19876643728,-9.68686717244,2.04305461351,-0.259918010303,-0.276951612576,2.79187072227,2.65845610094,1.26578998604,-4.78337360943,-4.76365748184,-1.18548805142,2.49454718793,-1.38987710134,3.80053472805,2.36645650872,-6.39208184723,1.78695690972
HCC4006_LUNG,7.31747164798,2.65575899762,1.13377082116,5.97945987466,1.60293521831,5.8972123059,4.30765967577,4.65107389664,-7.33885536989,3.26034548998,1.44204561548,3.76733009606,0.124610564751,0.858641365494,4.03353688819,1.77777934638,-0.751450832132,-1.22452253504,3.80188014622,3.67553590411,3.53405573886,-1.05043166933,-3.34819044004,-2.8388231083
MHHES1_BONE,4.12781165475,1.12167104329,-1.21703786929,1.20689145668,-4.95688736398,3.44282826026,1.27588530344,4.10298375911,-8.45383089452,0.843525432647,-0.675946826538,2.86669018465,-0.0230150561185,1.92792505835,2.21922974778,-5.36538852384,-4.48982791896,-2.64510126446,2.18693459785,2.8121224028,-0.520303432229,2.8415259276,-3.89994369102,2.8771138977
HOS_BONE,5.85089604002,6.92451437264,2.9191163658,2.20541375054,4.38222370046,8.76788223312,4.43665553588,3.85517040311,-7.40333912792,3.3452006145,3.73765115362,5.80073734499,5.32208291997,3.33334979467,3.82153830476,-0.832880256319,-1.85256766488,-2.37708108993,7.78982600987,6.54232000885,5.17594694929,3.3292229689,-4.18063809232,6.77106078107
WM2664_SKIN,3.96374906192,,0.520838746659,7.85803673887,-5.36483255075,0.854442726846,,5.96955703291,-4.42872335362,3.60685275844,3.35370158113,3.25712788411,7.26455425169,5.22386102603,3.36502341166,-2.73927722965,,-5.7769285308,7.61904843626,6.05305804548,-2.45150346858,2.81182310279,-4.75039513534,7.30960902963
NCIH2023_LUNG,3.36401970105,2.86836515082,3.205332365,2.4921154032,2.74799862532,7.3387310944,2.80262955363,4.69073351844,-6.62018708988,1.43525172847,1.59840025361,2.54317834331,3.47736105396,5.06412409256,1.78241168206,-0.670843152273,,-3.37645395469,7.42706427852,6.75223737312,3.97893724347,2.65512903209,-3.50749368578,4.81294185199
SCC25_UPPER_AERODIGESTIVE_TRACT,4.86928893708,,1.07716429941,2.5177332244,1.49684659229,3.95839042744,3.36541106386,1.80875667026,-8.48524005091,,2.57409317632,3.21694351924,2.40298619771,1.93118449754,3.76980703984,-1.54406864829,,-3.67402782104,7.51178900293,4.87426168954,3.38357368416,0.368061060161,,
EBC1_LUNG,6.99979242988,4.38652390256,2.04691026849,1.08642809618,-4.08280787197,5.12142491061,2.70215498977,3.8979044132,-7.6114804937,2.25481164763,1.98631843608,6.17116232938,3.14139936878,2.61248703909,-4.70717527842,-3.23475732829,-2.68545443564,-4.11522882849,6.26602721862,7.69571667526,-0.197692816493,2.18221806171,-4.26911745923,4.92895564247
HCT116_LARGE_INTESTINE,4.43573464703,3.75366844643,0.648750469905,5.36298606555,-2.42265988473,6.68163828293,5.41931224834,5.62173732951,-7.66388695705,3.14432764454,2.05272546193,2.82297480232,3.9310908982,3.50461968778,2.83242248941,-2.15852229879,-1.59281672466,-2.14483514236,2.48909454542,5.00189336606,1.52801497134,5.39626119718,-4.79048376371,4.3762582975
HS936T_SKIN,4.08064380461,6.48762403173,2.99150610029,3.09984574165,-3.8446382788,3.0352629286,4.17564268591,4.90243034117,-9.44545603625,3.90297102905,3.53614320487,3.64881717222,6.31471810976,6.60314024682,3.69721476382,1.65827100331,0.861361041445,-3.21659073745,8.8682832041,7.29091391112,-1.53379095322,2.22509743609,-5.14170205276,7.55751330284
OE21_OESOPHAGUS,4.52650014433,2.24169168554,0.525916870388,3.47946316538,-0.651192185145,3.71684080141,2.06076155354,1.44189998517,-8.42311558791,1.67876703947,1.24632867635,2.16670001067,1.00673249753,0.879922734299,2.31227056969,-0.925111694315,-1.21502388306,-2.32166603868,3.54023646145,4.67750180092,1.99159550408,0.268402802853,-3.96196935193,-0.995324863035
5637_URINARY_TRACT,5.91553509276,2.94908686217,0.551872289424,4.99776936829,2.68023318035,2.68292805022,6.38118467476,4.35478883125,-8.4271601738,2.48332962603,1.24441806271,2.55682793985,2.40408696273,1.33560561571,3.04069568541,-2.7537404508,-3.64049156543,-3.13833899748,2.79276846805,3.67692748294,3.44105459267,2.47737557644,-4.31469605689,1.15071607331
HUPT4_PANCREAS,6.34131946845,2.38019106994,0.698227532899,3.16989584887,-3.3584388345,7.79540600392,2.99908613004,1.86778373776,-7.61377295732,1.78521875705,-0.264583271347,3.95052215054,-0.122296621157,2.84120533268,1.92209490182,-3.45738631078,,-5.86436179814,5.85973891568,4.61852154942,-0.201158416037,-0.175515254853,-4.98680221958,1.71853651835
MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.53675332059,1.7129241973,1.56406726104,0.622918311768,2.53070039856,3.07514278522,3.02402838144,4.99216406616,-7.73274813052,0.344888329321,-1.80367371062,-4.81061648276,1.85300364034,2.54785973383,1.30624601673,-4.89060674755,-3.31358488091,-6.17831153334,-6.49926792418,1.89384369638,4.36333869504,1.327421833,-6.94811509709,1.61132371042
CHL1_SKIN,6.33037027033,3.96557422709,-0.464419694894,4.98591592712,3.37045743552,3.55186033518,5.12352529751,6.53179448577,-6.91802386174,2.79887928839,1.54608104041,2.00524916236,2.46238952745,0.101314874312,4.10872620882,-0.824251727076,-1.57942811846,-1.85580585212,2.5834286341,6.53221921765,5.33621873277,1.93467248377,-5.17036058986,1.81942486422
KP1N_PANCREAS,7.02352854453,4.16732695351,2.6512411492,6.32560528869,3.83354568527,4.72002678126,5.40956931604,5.35078067057,-5.8906159175,3.06559354232,2.06599692832,3.60729872873,4.21987705742,3.4993906226,3.49152309507,1.47797523941,0.786715710201,-0.0519458812961,2.9639977846,5.90579247769,6.27970312527,4.39687271601,-1.95868879527,4.63553775353
HT1080_SOFT_TISSUE,2.97773587859,,0.645984863476,5.08945900353,-0.0773176834359,4.89665343297,5.39001169585,2.97925225967,-7.72976311639,2.82387462371,2.96609386141,3.41320266882,7.90706578688,4.05848462304,2.33913291681,-2.03682484984,,-3.09574911639,5.83298324129,4.01749667762,1.04528991916,2.59198702673,-4.62966139444,4.90315971826
WM1799_SKIN,4.21895561534,2.51354452865,-0.670430760801,4.37550528128,-3.0630667321,0.782560762145,4.3432540151,8.04079573542,-4.36750679311,3.94531044978,2.84968472469,2.7305237127,4.81243353799,4.5659923486,4.50576714259,0.186846087282,0.393799959011,-2.55150289133,6.40487462931,6.33924601444,-0.463296414019,6.2025411792,-1.92201205464,3.7297106552
YKG1_CENTRAL_NERVOUS_SYSTEM,9.06848578979,2.98365468792,,7.89849292202,3.19178876802,5.92983277471,2.71351893744,8.97186638562,-6.44971154827,4.9455619956,2.80363644538,3.02474936169,3.68419250742,7.51943313699,3.33760485782,2.59279119856,0.817339871256,-1.28733880241,8.36483880162,3.45689600516,5.87653337233,5.77009152178,-3.68576479162,5.52207407833
HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.37358079998,9.65332464918,1.74786522,5.22490115146,4.5292607294,7.63617204983,7.81216347182,7.10259706367,-8.72073849694,5.03652675967,1.029427975,7.75544181132,4.00747517758,3.33124192631,2.26513885714,-2.00147185012,,-2.14759825106,2.58667586025,2.05131849596,5.43236534751,3.45191870827,-6.72980371771,7.92721274442
OVTOKO_OVARY,6.01059797096,5.72671613607,1.5008557766,7.58737873582,6.51060665764,,6.84359134548,8.40195826534,1.35119776308,5.9047483116,3.01726579658,3.53577503252,0.789849345441,3.89414192579,4.00801597573,-2.40178381036,-1.48417133584,0.4246503702,4.189100057,9.2745769304,7.41306011744,,-5.84029683322,3.35036850332
LS411N_LARGE_INTESTINE,7.23519471899,,1.01258063988,3.58565849075,-5.76557143026,0.579197056406,,5.66522699737,-8.70368410208,1.2258875943,1.60831333826,3.03702176034,7.63585440473,6.91569321094,3.99003231808,-1.23491048397,,-3.4943426683,6.07928970443,4.40017566516,-3.038250575,5.69480401931,-4.62218536001,3.92664720751
LCLC103H_LUNG,5.29789172971,7.03075926134,1.83057240577,2.95152601098,6.69188821999,5.24418291702,6.31348797704,4.74325878144,-6.00005611225,4.21772235643,2.94559471766,3.31561026341,4.67967893298,6.12745884007,5.99808080194,0.0675332828538,0.308854509771,1.51472568373,3.59968963497,6.92236285639,6.59996898557,10.1056861671,-3.16070392676,5.08401070418
FU97_STOMACH,5.9292903494,,1.35794638974,2.96489780972,0.29609242902,3.20692457015,,4.7869111528,-4.43872073569,2.13215340162,1.54502157386,0.611070065328,2.31305041333,3.46711534373,4.31949867742,1.76528267726,,-3.86635112771,3.04899160665,3.82057131939,2.15462584181,1.28819968466,-5.31173846204,3.77345718302
TOV112D_OVARY,8.88250853063,3.01404252753,1.35680174692,5.25530340893,4.22290428678,5.0304032815,3.43084582019,5.44797765597,-7.27185750924,3.68164855604,1.34793218273,1.8576534083,4.4023609524,3.41972304864,3.45519186043,-2.39931687429,-2.83403977696,-0.90419526499,2.74940007643,4.57061653425,5.64476935824,2.56362764697,-3.99426634915,3.27820047014
PSN1_PANCREAS,7.70632199778,,,3.17331208144,-1.77386706518,5.86258665425,,5.46325263146,-6.20178923729,3.57517849067,2.55260158625,5.23337146884,5.81701013522,4.9865363048,5.83042146572,-0.833925642143,,-2.72539002683,7.96678537046,3.37780479347,-0.313320354628,4.81855692662,-3.45675293645,4.77288133202
SW1353_BONE,4.42807651218,7.05926927505,3.20829186899,9.45336933286,5.47731264001,6.1264034374,6.91561856845,9.05201851759,-5.76083060436,3.29210285726,1.73358424735,3.16216207722,3.79484926228,4.83923673268,3.24846944566,1.0837776995,-0.765742611131,-1.33098556478,8.88744083718,8.11796020084,6.60300852862,4.44040037628,-3.99250382156,6.03108390357
SW1990_PANCREAS,2.99511570074,3.03208588066,1.28643749904,6.28859686802,-0.86520445317,3.19917518344,4.45870664224,6.47225621416,-4.83942191574,3.41778376214,0.869408375632,2.85060720929,2.89815939684,3.49605896679,2.69331023194,-3.43790281699,,-3.69385051745,6.25978881139,6.0165686035,1.84413425134,3.97972688012,-2.65159256317,3.84370433293
TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,5.26075303657,6.85385531184,7.52474020619,6.06450406624,3.76208460741,8.48278546129,3.32740372634,9.47034259928,-1.36226571937,3.61696061243,6.93352027565,5.26305727985,5.08344741311,8.01628695675,5.63477128431,-3.63882562551,,1.73359587891,8.42880575247,8.04179211133,4.30242125078,3.37414650183,-4.01231824295,7.88734098184
EFO21_OVARY,6.02526660533,5.51774026539,0.23538948983,6.82399986492,3.02199962678,3.70169673557,6.47628134321,3.70674375477,-2.08361409679,3.11839100613,0.690474599794,3.25328851052,3.94164577919,3.56275708124,4.46265318514,-0.23589287584,0.114362203604,-0.349475817348,2.95614732458,6.31319768691,3.97104432748,2.27440674184,-2.13011648549,3.97129363142
EN_ENDOMETRIUM,8.19464691018,7.83713401287,4.24198559393,9.21616703954,10.2339355436,12.3571207752,8.20591242527,9.81060597039,-2.56649668266,6.78463550357,3.78573491538,4.48505938165,9.8291160737,6.58898409364,3.32627847835,5.21452661153,2.11904449525,1.04728869342,3.62953436834,9.70376466961,8.70204388178,7.87551277207,-3.17164778271,8.99052610119
COLO201_LARGE_INTESTINE,4.90074961024,2.92476742278,-0.583889110259,7.36050562974,-7.10448478204,-0.509458772944,1.12945104562,5.57852226322,-6.1069639641,2.00832912413,0.700407131703,2.83253554708,6.14343051899,5.84206135265,3.00761104125,-0.699344727811,,-4.21803400633,3.47211160792,7.48583979252,-3.22778477866,7.68543922475,-5.04316145499,5.09190994348
HS229T_LUNG,8.29905368763,7.67418855576,2.22046422953,2.08897830473,4.26563614202,4.47948593704,3.31231705193,6.81802418553,-3.55030747678,6.0220458547,2.05301937089,2.70123875997,5.66043569861,6.30874201342,5.90080928938,3.70591654595,,-2.64861501015,9.52744688962,8.5573837177,3.98938241542,3.5309665093,-4.38094484988,8.01347203361
NCIH1048_LUNG,5.76947759443,3.17032732868,1.04114069997,3.93362857825,3.08673061512,4.91906735141,7.66342769462,5.1198625145,-7.79085123716,3.66645621343,0.478779521446,1.59309550192,1.71098104112,3.20323320167,2.59959775148,-5.49163674075,-4.39685064195,-4.46345896352,2.94721293145,3.91781031651,5.99065045089,1.69894691911,-4.44712644612,4.07619140729
SAOS2_BONE,4.87962390006,2.37170918041,2.08354556503,6.10904178816,6.48074130683,4.398497291,6.60387293509,5.11685020166,-7.07727069185,1.11261709415,1.55001987394,1.94930291589,2.82579650441,3.52042462737,2.56619833494,-2.21608711242,-2.66747837061,-1.16579899973,3.31337513316,3.30724194605,6.56160446736,3.56026228344,-3.62424640757,4.78029027631
JHOS4_OVARY,5.03395967511,1.9527640803,2.4542973179,3.70403921602,4.44087045246,5.9060737863,6.93879826292,0.674221200978,-6.41869165932,1.51188248742,2.48327990027,4.79360890718,1.89511402478,2.72029325648,3.48390467331,0.111559815131,,1.14436794978,6.14115103705,4.09064085595,4.77169622354,1.16940866167,-2.12515437116,3.13236491804
DETROIT562_UPPER_AERODIGESTIVE_TRACT,6.30604155096,3.86163929196,2.8154168568,3.18606768222,3.34008265305,8.51609224795,2.46850902806,3.98387643287,-7.21209991083,5.07218720528,3.83393684784,4.86089954018,2.35083079679,3.58663477799,6.86784055748,1.64367001054,,-0.531576979696,8.19732026371,6.69188989244,5.01637658095,1.80439939206,-3.20340871644,2.83558978098
KYSE30_OESOPHAGUS,6.2836190413,3.0406687666,2.37772818771,5.98180754972,-3.1294575963,3.56525662748,5.2948442013,4.9678905324,-7.25186549978,3.17675707131,2.44553520637,4.07426178624,3.80897857235,3.0193423806,3.34493719264,-0.513620763435,-0.259215371381,-0.260151987486,3.56254308963,7.67067117991,-0.179194335947,5.27758265092,-2.84135013681,5.39361626451
WM88_SKIN,4.30147142417,2.61855065798,-1.4271186847,4.00610726962,-7.9657637814,-2.11224456917,3.92919143161,7.68210035413,-6.76431879757,1.49781426642,4.00051393635,2.5465720355,6.26234810011,5.51989368386,3.25200617836,-0.56590061652,-2.19935329933,-4.38161352273,3.39006585196,4.16323485397,-4.27769395909,8.30381609952,-3.3595701715,5.40429712654
ACHN_KIDNEY,3.40994610202,,-0.627401401577,4.53223789323,3.37002226981,3.58147172015,,3.97886152733,-2.70679246538,3.04254388231,2.23153168328,2.45657047805,2.30369668091,2.9251230196,3.58581035713,-2.90087850369,,-0.00433832656267,4.48570930984,6.2942151712,4.16318965013,1.01948671584,-4.04903431156,2.00628184835
HCC44_LUNG,7.19990460783,,1.38021812267,2.84606553558,1.73939771256,4.43360226367,,0.935832844095,-6.22694055689,2.61255538612,2.45659547927,3.87051314646,4.62330943808,4.84692183128,6.82008047884,0.505154307886,,-3.95646863219,5.62757511353,3.61619019432,4.49517727844,5.7864291039,-3.65545789806,4.54807681245
GI1_CENTRAL_NERVOUS_SYSTEM,8.28687876775,,,3.52499776705,3.34200664324,5.30767148619,,7.22749083569,-6.19993507212,4.00089114984,1.94600625187,3.19072301155,8.92303692088,4.89366203856,4.06267364025,0.503700396625,,-1.97562692063,6.89038855616,6.31641345361,5.25436614483,5.19965510676,-4.17540905064,6.67080644052
HS739T_BREAST,7.59627401567,5.50990660278,1.86766709067,8.4793047502,4.33489133552,6.44185222366,6.32112576926,7.73985149178,-3.84575453382,2.75567048382,0.813488775535,1.52064846096,5.63689496982,7.69403509478,2.71735454697,2.37202325448,1.8112185681,0.21402895491,7.83527501691,8.60372033461,6.31610772628,3.34230052348,-2.60912492488,8.60609080397
OCUM1_STOMACH,3.92249495453,4.26647154735,2.44754645182,4.27376022865,-5.54106872945,7.20612421492,3.61231715186,6.4567804878,-6.39351170139,4.34939546325,2.21377780391,3.49935663219,8.38748781566,5.70085302965,2.66191946775,-2.01879247482,-1.9270767608,-4.30050528149,6.60273475571,8.29509602374,-3.67899567025,5.09513854772,-5.61085017456,8.23939941466
SNU16_STOMACH,5.32918710783,2.12007679219,-0.218628252075,3.0742795347,2.83188228206,3.24598171905,3.14160871383,5.13928578183,-9.20190225539,2.69517034812,-0.324243769026,-1.33423348645,5.21508128959,2.64148506303,2.4137377001,-2.14891816552,,-5.85784580169,3.03160107752,2.30266017922,5.0190052503,0.907136279026,-4.38102453487,3.25095759148
KE39_STOMACH,4.09654963267,2.93858698572,2.6891445677,4.84250497303,2.77604266606,4.22973919466,2.48271965342,5.86422456779,-4.41275622301,1.69211100479,2.07112925876,3.25055757905,3.74247332895,1.81188917537,2.96643895822,1.11487306311,,-2.18159783346,4.83572239617,3.4182105961,4.0645772365,1.33724448329,-4.14721000946,2.63556452054
PANC1005_PANCREAS,7.36919366951,3.81441674541,2.88661673475,7.17862654427,-1.41378347329,5.3573019427,5.15356636198,7.46779023571,-7.6010222403,2.52650722109,2.70408516621,3.28804936156,2.09959046261,3.12990629309,2.93233796971,-2.22102805764,-2.50912885009,-2.4038067684,2.94647360619,5.78787441146,1.4650627984,2.61169003201,-3.40462506122,4.41877305579
SNUC2A_LARGE_INTESTINE,8.71993621188,10.6955603975,4.19826723074,7.82356736557,2.4240687659,9.00295029131,5.03625582858,5.02958230125,-2.56762508983,4.64064957738,2.52885854279,8.45070887866,3.75676066126,5.86943752307,5.98603398394,1.30973573849,,0.134630024835,5.61782028296,9.27760839415,4.43116988684,4.54891060309,-2.30271969961,5.66106495996
KMBC2_URINARY_TRACT,5.33293363831,6.10478623346,1.80869393601,3.1494865967,-0.153667261874,6.63046130346,4.05730538021,3.80952184718,-5.36813126883,4.92247612799,3.71849426019,3.34268717998,6.77648036284,3.15310969494,4.94745281067,0.0173732482766,-0.29352454778,-4.20460540489,7.18069448509,6.53508462721,2.4872597795,3.27023032534,-4.23230374302,4.29680027043
A172_CENTRAL_NERVOUS_SYSTEM,4.6168483646,7.74276315795,2.09134745742,9.05647351162,4.356218793,9.63871490479,7.49666947411,9.30708593322,-4.53016440458,5.72172342829,1.27339465939,1.99313552666,5.70798429666,7.97219824886,3.62215881431,-0.108902977178,-0.294048434183,-0.772407593491,3.70374309033,5.37530039844,6.12551726697,7.73165048852,-3.13308932487,5.42761596378
GAMG_CENTRAL_NERVOUS_SYSTEM,5.64862104405,,,2.79113237274,3.78837726695,8.00192091578,,4.98975943577,-5.5501546531,3.97327173374,4.22185729512,3.12207354416,4.08473935316,7.47901594443,7.92627037241,1.80503949977,,-2.87352229871,9.23391770178,7.28250416757,6.58911486259,4.29977249956,-2.96621201773,8.0831568648
EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,8.82881425169,5.15823698015,2.7440102467,3.6782287808,4.58596202474,6.79083427065,3.14943553224,4.83799317199,-5.82849394484,6.19490527579,4.0085877731,6.90669932206,2.36847150277,7.94432655276,5.57630624408,-1.39634325915,,0.291098232054,5.18434683583,5.85527215675,7.92833887878,2.68311795195,-2.43922758074,5.80878902088
CALU3_LUNG,4.02635679426,3.05781334846,3.64721874152,3.9220114095,1.41125338042,6.20346304183,4.45457300642,3.87222520865,4.1049088759,2.99821799478,2.23219798602,3.62320095504,0.155876567584,-0.463030301235,3.34725156723,-1.10288091406,,1.19507524005,5.1426923476,4.9146079283,3.65086593075,1.05282239272,-4.27311685739,1.8579182664
HMCB_SKIN,6.0934875088,2.83996142054,0.0651233769256,3.56702782712,2.32647951774,3.33834526288,4.16656208882,5.21452838373,-7.07089348262,2.00367919651,0.959628408577,0.227669403509,3.46092084999,2.19778497075,3.06827909862,-2.37850363733,-1.95103650663,-4.29976622262,2.68277535777,4.80743160888,4.32229755217,1.35344278998,-4.28729663188,2.1184861374
HEC1A_ENDOMETRIUM,5.12054828719,2.66978368659,1.57771963646,6.90745931377,2.44405973803,5.25441764178,3.90240660373,5.26545331084,-5.38976982279,3.55106610661,3.40224220894,3.05527340093,2.57966674303,5.77944235465,4.30296211842,0.666579934759,,-1.28074543018,3.35955247901,6.21546860058,4.04278035023,3.64257686926,-4.50661276857,6.25212177656
HS294T_SKIN,3.36534817875,4.6747304269,1.5500300192,5.67053611604,2.02641309621,3.54293587825,5.33301811098,0.940294895463,-6.1957845862,2.43035229482,2.44565823393,3.20683152603,3.38552279982,4.31308158208,2.97218579489,-0.254634558597,-1.43116296211,-1.82041763032,7.64056223978,5.02887047388,3.55444375659,4.02849009304,-3.83667333259,4.34607789685
SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,3.28940669029,3.6466899677,2.81097336748,3.21150726577,0.626800289198,3.66422559783,2.46372964779,-2.06907335726,-9.48071213484,4.66404259209,-3.24448012812,4.22770413024,7.10071247893,6.11049382684,0.893171715728,-3.64564926102,-5.07110641274,-3.23083011227,6.71189440409,3.05687255375,1.9226574762,4.83003756396,-6.3647950413,6.06849254728
JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,3.80725247905,2.93459385284,6.27641880947,10.4410900279,9.34535650575,10.6799701927,2.80305824816,11.7774848155,-6.33620177601,10.4245595636,10.0822361308,13.0123398761,10.3303447022,10.4680059927,11.1597740463,-2.68389363733,,0.198023538026,3.95833363858,5.43985943509,4.07466688403,10.6623007904,-4.76096749797,8.31531443606
GB1_CENTRAL_NERVOUS_SYSTEM,5.46333229528,4.15508977005,-0.0523977414102,6.51154937245,0.460783488794,2.94701815067,3.29941023336,6.80118728536,-4.59725234822,3.11852423536,0.987490212205,1.42537810029,2.91806806416,6.97873236051,2.57924195814,-4.53197456069,-3.64693801001,-0.345128708124,2.515102539,3.87228067581,3.96851616277,3.72085083672,-3.24711958004,3.57349807179
A2058_SKIN,8.71576617402,4.64777420785,2.37534669333,3.64109977116,-0.478509439833,5.23147522175,7.83449735384,5.7946895932,-8.40041405555,2.06880674991,2.30149531187,2.32733510424,9.44036882042,4.48901425096,3.0277830806,-1.51767573743,-2.28587706376,-4.39138904247,7.19731514207,5.0857099538,1.74631131902,9.02941236499,-3.848330782,7.49609134184
SNU182_LIVER,5.73444033928,8.4275066865,3.37078346328,3.11640260363,2.79603470296,5.97599881876,4.31514335867,7.93038135275,-4.45879017383,3.47104742959,3.26557636019,4.75589000897,2.91118801358,7.10340882735,5.41127459991,2.20267714559,,1.30404328188,7.7331316597,8.15359400277,2.70125187489,3.42291254215,-3.73282456086,4.56457395242
PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.05259398788,5.30976362483,-1.70478121192,2.45166758357,4.58379307031,3.24764549166,2.94008206124,6.20469990018,-8.80268529842,2.72952713125,1.24084441682,1.59350302425,0.804137607235,4.10062599942,2.1128945483,-2.59505696875,,-1.06849961101,5.41068208406,7.54723028369,3.94307580474,0.341521365089,-5.78292026746,2.5809684969
