,Nutlin-3,Nilotinib,RAF265,PHA-665752,PD-0325901,PLX4720,PD-0332991,LBW242,Paclitaxel,AEW541,TAE684,TKI258,AZD0530,Lapatinib,PF2341066,Topotecan,Irinotecan,17-AAG,Sorafenib,L-685458,AZD6244,ZD-6474,Panobinostat,Erlotinib
KYSE140_OESOPHAGUS,4.9081002494699995,,,1.55191269554,,2.64922665949,,4.9009698878300005,-4.22686443817,0.893924167456,2.364001289,1.43951662465,0.76675195954,-0.093867392537,3.45278434382,,,0.53906668872,4.342177164030001,,4.16915284381,0.827085924656,-2.8053143232999997,-0.246293518569
MIAPACA2_PANCREAS,7.3500764342,3.86237211909,1.92192513503,7.333875162719999,-3.4471262069599997,5.21982290127,4.383314874230001,,-7.814568198180001,1.4049541697799999,,2.57267925641,2.53907490789,3.36815953425,2.00361785748,-3.17619974685,,-4.18294975167,2.77839791286,6.661635284,,2.62686516038,-5.71111792834,6.26738326675
EFO27_OVARY,,5.28814324053,-0.13665044117699998,,,,8.1155987812,7.3717379032300006,-4.407098303450001,,,,,2.54232501245,,,-0.951012955803,,3.3652626724,8.72376340493,4.00714749275,,-5.4903961934000005,2.53877689073
697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,-2.23085170211,,3.0230140872099995,2.58084350762,0.152502366168,4.198766437280001,,2.04305461351,-0.259918010303,-0.276951612576,,2.65845610094,1.26578998604,-4.78337360943,-4.76365748184,-1.1854880514200001,,-1.38987710134,3.80053472805,2.3664565087200002,,1.78695690972
HCC4006_LUNG,7.31747164798,2.65575899762,1.13377082116,5.97945987466,1.60293521831,5.8972123059,,4.651073896640001,-7.338855369889999,3.2603454899799997,,3.7673300960600002,0.12461056475099999,0.858641365494,4.0335368881900004,1.7777793463799998,-0.751450832132,-1.22452253504,3.80188014622,3.67553590411,,-1.05043166933,-3.34819044004,
MHHES1_BONE,4.12781165475,1.12167104329,-1.21703786929,1.20689145668,-4.95688736398,3.4428282602599998,,4.10298375911,-8.45383089452,0.843525432647,-0.675946826538,2.86669018465,-0.0230150561185,1.92792505835,2.21922974778,-5.36538852384,-4.48982791896,-2.6451012644599996,,2.8121224027999996,-0.520303432229,,-3.89994369102,
HOS_BONE,5.850896040019999,6.924514372639999,2.9191163658,2.20541375054,4.38222370046,8.76788223312,,3.85517040311,-7.403339127919999,3.3452006145,3.73765115362,5.800737344990001,5.32208291997,,3.8215383047600002,-0.832880256319,,-2.37708108993,7.78982600987,6.54232000885,5.17594694929,3.3292229689,-4.18063809232,
SKNFI_AUTONOMIC_GANGLIA,8.5899389903,,2.2561365529599997,6.991516943210001,2.2575753491099997,,,,-0.46225296530599996,0.939229696683,-0.405132967144,3.10854669811,7.09450377732,8.29936205021,5.4319074141999995,3.3985867895200004,,,,6.29743758396,5.15263725255,4.00142294553,-3.36935647765,8.26892737646
WM2664_SKIN,,,,7.858036738869999,,0.854442726846,,5.96955703291,-4.42872335362,3.6068527584400005,3.3537015811299997,3.25712788411,,5.223861026030001,,-2.73927722965,,,7.619048436260001,,-2.45150346858,2.8118231027900005,-4.750395135340001,7.309609029630001
NCIH2023_LUNG,3.36401970105,2.8683651508200003,3.205332365,2.4921154032,2.74799862532,,2.8026295536299997,4.69073351844,-6.62018708988,1.43525172847,1.59840025361,2.5431783433099997,3.4773610539599997,5.06412409256,1.7824116820599998,,,,7.42706427852,6.752237373119999,,2.65512903209,-3.50749368578,4.81294185199
SCC25_UPPER_AERODIGESTIVE_TRACT,4.86928893708,,1.07716429941,2.5177332244,1.49684659229,3.9583904274400004,3.36541106386,1.80875667026,,,2.57409317632,3.2169435192400004,2.4029861977099998,1.93118449754,3.7698070398400003,,,-3.67402782104,7.51178900293,,3.38357368416,0.368061060161,,
EBC1_LUNG,6.99979242988,4.38652390256,2.04691026849,1.08642809618,-4.08280787197,5.12142491061,2.70215498977,3.8979044132,,2.25481164763,,6.17116232938,3.14139936878,,-4.707175278419999,-3.23475732829,-2.68545443564,-4.11522882849,6.26602721862,,-0.19769281649300002,2.1822180617099995,-4.26911745923,4.92895564247
HCT116_LARGE_INTESTINE,4.43573464703,3.75366844643,0.6487504699050001,5.36298606555,-2.42265988473,,5.41931224834,,-7.663886957050001,3.14432764454,2.0527254619299997,2.82297480232,3.9310908982,3.5046196877800004,2.83242248941,-2.15852229879,-1.59281672466,-2.14483514236,2.48909454542,5.00189336606,1.52801497134,5.39626119718,-4.79048376371,4.3762582975
HS936T_SKIN,,6.487624031729999,,3.0998457416500003,-3.8446382787999998,3.0352629286000004,4.17564268591,4.90243034117,-9.44545603625,3.9029710290499997,3.5361432048699997,3.6488171722199993,6.314718109759999,6.603140246819999,3.69721476382,1.65827100331,0.861361041445,-3.2165907374500002,,7.29091391112,,2.2250974360900004,-5.1417020527599995,
1321N1_CENTRAL_NERVOUS_SYSTEM,5.2745940925,,,,,5.530242139279999,,,-7.940672719219999,3.4850666258099996,1.46143046009,,2.03690187746,,,-2.8615421070999996,,-1.34793572375,7.321431439510001,,,2.49017957423,-3.4365602406699995,4.51593245835
OE21_OESOPHAGUS,4.52650014433,,0.5259168703880001,3.4794631653800003,-0.651192185145,3.7168408014099996,2.06076155354,,,1.67876703947,1.24632867635,2.16670001067,1.0067324975299998,0.879922734299,2.3122705696900003,,,-2.32166603868,3.5402364614499997,4.677501800919999,1.99159550408,0.268402802853,-3.96196935193,-0.995324863035
5637_URINARY_TRACT,5.91553509276,2.94908686217,0.551872289424,4.99776936829,,2.68292805022,,4.35478883125,,,1.2444180627099999,,2.40408696273,1.33560561571,3.0406956854100002,-2.7537404507999996,-3.6404915654300005,-3.1383389974799996,2.7927684680500002,3.6769274829400005,,,,1.15071607331
MFE280_ENDOMETRIUM,,4.733044285319999,1.56575396243,5.23879686602,2.9422120107599996,,5.7696527763,6.81556439296,-1.1466869044799999,,3.62388753482,4.1439401875,3.92610764861,3.1065997935799996,4.87984460812,0.5192365822280001,0.104992478829,-1.0535994136700002,3.6394179899,5.06997855403,3.75020994754,2.34811291098,,3.4712293170499997
HUPT4_PANCREAS,6.34131946845,2.38019106994,0.6982275328990001,3.1698958488700004,-3.3584388345,7.795406003919999,,1.86778373776,-7.61377295732,1.7852187570500002,,3.9505221505400003,-0.122296621157,2.84120533268,1.9220949018200002,-3.45738631078,,-5.86436179814,5.85973891568,,-0.20115841603700002,-0.175515254853,-4.98680221958,1.71853651835
HEC6_ENDOMETRIUM,4.29419173421,,3.4098819879900004,2.7447192804,6.42345937574,6.09351045946,3.8373225158699995,5.07733291575,-0.223709009643,4.7468208487800005,3.52587640754,3.51568189646,4.22355624184,3.7333125934199995,5.7358118961399995,,-0.8964088150820001,1.16840714479,2.72703071507,5.15135412598,5.938577775260001,2.95498827875,,4.967914751
NCIH522_LUNG,10.3741525186,,3.84063275149,11.3378213798,5.89866920027,8.92828094139,11.956440264000001,10.3702239512,,6.65533788581,3.7017803904300006,5.102496024780001,4.4971256760400005,4.8494853583,8.1439618881,1.8140555175599997,-0.630634566678,-1.04862799835,,,7.2514996059,6.55389987701,,4.692020923419999
MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.53675332059,1.7129241972999998,,0.6229183117679999,2.5307003985599996,3.07514278522,3.02402838144,4.99216406616,-7.732748130519999,0.344888329321,,-4.8106164827599995,1.85300364034,,1.3062460167299998,-4.89060674755,-3.3135848809099997,-6.17831153334,-6.49926792418,1.8938436963799998,4.36333869504,1.327421833,-6.94811509709,1.61132371042
CHL1_SKIN,6.3303702703299995,3.96557422709,-0.464419694894,4.98591592712,3.3704574355199997,3.55186033518,5.12352529751,6.53179448577,-6.918023861739999,2.7988792883899998,1.54608104041,2.0052491623599997,2.46238952745,0.101314874312,4.108726208819999,,-1.57942811846,-1.85580585212,2.5834286341,,5.33621873277,,-5.17036058986,1.8194248642200002
CAL27_UPPER_AERODIGESTIVE_TRACT,5.437109618890001,,1.60895692051,,,5.3842369863199995,5.48061478054,3.96446072366,-8.57170939894,2.06532658011,2.61825070097,2.88773713935,0.7465578725900001,0.0393742030124,2.67981955747,-2.93115912916,,-3.23989369215,7.06534904411,,-0.473084640352,,,-0.401063239868
KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.5574598748,-5.88439758747,0.46769635961499995,,-2.4614260314500003,4.06708873269,2.03223638972,3.63727383552,-8.30280907703,,1.2746154645399999,2.09970721909,,2.9373978590400003,0.271470157466,-3.38134033396,-2.8892836775800004,-3.2059502122099994,2.19097876547,2.3658269290000002,-0.5978382104869999,0.5081336617059999,-5.98975700606,3.94264317106
DBTRG05MG_CENTRAL_NERVOUS_SYSTEM,3.6038887240400004,4.55471423841,-0.6065620656449999,6.97590993079,0.741262063243,1.20950151576,4.54677340681,8.244134210830001,-5.677971063740001,3.77455805565,1.82807897357,3.19938028173,3.416546981,,3.4596009011300004,,-2.43111059721,-0.7926230869550001,2.55335140918,8.40133811834,0.38318714039800006,6.0843985387099995,-2.7022595839499997,4.32767130236
KP1N_PANCREAS,7.02352854453,4.16732695351,2.6512411491999996,6.325605288689999,3.8335456852699994,4.72002678126,5.40956931604,5.35078067057,,3.06559354232,2.06599692832,3.6072987287300005,4.21987705742,3.4993906226,3.49152309507,1.47797523941,0.786715710201,-0.051945881296100005,,5.90579247769,6.279703125269999,,-1.95868879527,4.63553775353
HT1080_SOFT_TISSUE,2.9777358785900003,,0.6459848634759999,5.08945900353,-0.0773176834359,4.89665343297,,2.97925225967,,,2.9660938614099996,3.4132026688200003,,4.05848462304,2.33913291681,-2.0368248498400003,,-3.09574911639,5.832983241290001,4.01749667762,1.04528991916,2.5919870267299996,-4.62966139444,4.9031597182599995
WM1799_SKIN,4.2189556153400005,2.51354452865,,,-3.0630667321,0.7825607621449999,4.3432540151,8.04079573542,,,2.8496847246900003,2.7305237126999997,4.8124335379900005,4.5659923486,,0.186846087282,0.393799959011,-2.5515028913299997,6.40487462931,6.3392460144400005,-0.463296414019,6.2025411792,,3.7297106552
YKG1_CENTRAL_NERVOUS_SYSTEM,,2.98365468792,,7.89849292202,3.19178876802,5.9298327747099995,2.7135189374400004,8.971866385619998,-6.44971154827,4.9455619956,2.80363644538,,3.6841925074199997,7.519433136989999,3.33760485782,2.5927911985599996,0.8173398712559999,-1.2873388024099999,8.36483880162,3.4568960051599995,,5.7700915217799995,-3.6857647916199996,5.522074078330001
HT1376_URINARY_TRACT,,5.72314425026,1.18402441392,5.90431875518,4.58412526798,3.6356559332800003,,,-1.05342062515,2.70212428119,0.7547469676980001,2.17276039405,2.0800690162,,3.08786106277,5.081347372780001,1.4221708474,,3.81678804317,6.84874675542,5.306657564130001,1.43586089415,-2.92545121016,
HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,9.65332464918,1.74786522,5.22490115146,4.5292607294,7.636172049830001,,7.10259706367,-8.72073849694,5.036526759669999,,,4.00747517758,3.3312419263099997,2.26513885714,-2.0014718501199997,,,2.58667586025,2.05131849596,5.432365347509999,,-6.72980371771,7.927212744419999
OVTOKO_OVARY,,,1.5008557766,,,,6.84359134548,8.40195826534,,5.9047483116,3.01726579658,3.5357750325199997,0.789849345441,,4.00801597573,-2.40178381036,-1.48417133584,,4.189100057,9.2745769304,,,-5.84029683322,3.3503685033200004
LS411N_LARGE_INTESTINE,7.235194718989999,,1.01258063988,,-5.7655714302600005,0.579197056406,,5.66522699737,-8.70368410208,1.2258875943,1.6083133382600001,,7.635854404730001,6.91569321094,3.9900323180800004,-1.2349104839700003,,,,4.40017566516,-3.038250575,5.69480401931,,3.92664720751
P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.53252854029,3.13329399419,0.41132613098000004,3.0131889441400004,1.7870646360299998,3.6103127576699996,1.3642636448199998,,,2.99440498514,0.843665833095,1.37476941986,4.6610971161900006,2.83775604617,2.30232135057,-5.0809858632800005,-5.507646733910001,,2.3573559091400003,1.42231173659,1.91609887213,3.66014819523,,3.2265134658099996
LCLC103H_LUNG,5.29789172971,7.030759261339999,1.8305724057700001,2.95152601098,6.691888219990001,5.24418291702,6.31348797704,4.74325878144,-6.00005611225,4.21772235643,2.9455947176599997,3.3156102634099995,4.679678932980001,6.12745884007,5.9980808019400005,0.0675332828538,0.308854509771,1.51472568373,3.59968963497,,6.5999689855699994,10.1056861671,-3.16070392676,5.084010704180001
FU97_STOMACH,,,1.3579463897400001,2.96489780972,0.29609242902,,,4.7869111528,-4.4387207356900005,2.13215340162,1.5450215738600002,0.611070065328,,,4.3194986774199995,,,-3.86635112771,3.04899160665,,2.15462584181,1.2881996846600001,-5.31173846204,
TOV112D_OVARY,8.88250853063,3.01404252753,1.35680174692,5.25530340893,,5.0304032815,3.43084582019,5.44797765597,-7.271857509239999,3.6816485560400003,1.34793218273,1.8576534083,4.4023609524000005,3.4197230486400003,3.4551918604300003,-2.39931687429,-2.8340397769599996,-0.90419526499,2.74940007643,4.57061653425,,2.56362764697,-3.99426634915,
PSN1_PANCREAS,7.70632199778,,,3.1733120814399998,,,,5.4632526314600005,-6.20178923729,3.57517849067,2.55260158625,5.23337146884,5.817010135219999,4.9865363048,5.830421465720001,-0.833925642143,,-2.7253900268299995,,3.37780479347,-0.313320354628,4.8185569266199995,-3.4567529364499996,
SW1353_BONE,4.4280765121800005,7.05926927505,3.20829186899,9.45336933286,5.477312640009999,,6.91561856845,9.05201851759,-5.76083060436,3.29210285726,,3.16216207722,3.7948492622800005,4.83923673268,3.24846944566,1.0837776995000001,-0.7657426111310001,,8.88744083718,8.11796020084,6.60300852862,4.44040037628,-3.9925038215599997,6.03108390357
SW1990_PANCREAS,2.99511570074,3.03208588066,,6.288596868019999,-0.86520445317,,,6.47225621416,-4.83942191574,,0.869408375632,,2.89815939684,3.49605896679,2.69331023194,-3.43790281699,,,6.259788811390001,6.016568603500001,1.84413425134,3.97972688012,,3.8437043329300002
TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,5.26075303657,6.85385531184,7.52474020619,6.0645040662400005,3.76208460741,8.48278546129,3.32740372634,9.47034259928,-1.36226571937,3.61696061243,6.93352027565,5.26305727985,,,5.63477128431,,,1.7335958789099997,8.42880575247,8.04179211133,4.30242125078,3.37414650183,,
EFO21_OVARY,6.02526660533,5.5177402653900005,0.23538948983000002,6.82399986492,3.0219996267799996,3.7016967355699997,6.47628134321,3.70674375477,-2.0836140967900003,,,,3.9416457791900004,3.56275708124,,,0.11436220360400001,,2.95614732458,6.31319768691,3.9710443274800005,2.27440674184,-2.1301164854900003,3.9712936314199996
EN_ENDOMETRIUM,8.19464691018,,,9.21616703954,,12.3571207752,,,,6.78463550357,3.7857349153800004,4.48505938165,9.8291160737,,3.32627847835,,2.1190444952500003,1.04728869342,3.62953436834,,8.70204388178,7.8755127720700004,-3.1716477827099996,8.99052610119
COLO201_LARGE_INTESTINE,4.90074961024,,-0.583889110259,7.3605056297399996,-7.10448478204,,1.12945104562,5.57852226322,,2.00832912413,,2.83253554708,,5.84206135265,3.00761104125,-0.6993447278110001,,-4.21803400633,,7.485839792519999,-3.22778477866,7.6854392247500005,-5.04316145499,
HS229T_LUNG,8.29905368763,7.674188555760001,,2.08897830473,,4.47948593704,3.31231705193,6.81802418553,-3.5503074767800005,6.0220458547,,2.70123875997,5.66043569861,6.30874201342,5.900809289380001,,,-2.64861501015,9.52744688962,8.5573837177,3.98938241542,3.5309665093000002,-4.3809448498800005,8.01347203361
NCIH1048_LUNG,5.7694775944300005,3.1703273286799996,,3.93362857825,3.0867306151200005,,7.66342769462,5.1198625145,-7.790851237160001,,,1.59309550192,1.7109810411200002,3.20323320167,2.59959775148,-5.491636740750001,-4.3968506419499995,-4.46345896352,2.9472129314499997,3.91781031651,5.99065045089,,-4.4471264461199995,4.0761914072900005
SAOS2_BONE,4.8796239000599995,2.37170918041,2.08354556503,6.10904178816,6.480741306830001,4.398497291,,5.11685020166,-7.077270691849999,,1.55001987394,1.9493029158900002,2.82579650441,3.5204246273699997,2.56619833494,,-2.66747837061,,3.3133751331599997,3.30724194605,6.56160446736,,-3.62424640757,
JHOS4_OVARY,,1.9527640803,2.4542973179,3.70403921602,4.44087045246,5.9060737863,6.93879826292,0.674221200978,-6.418691659319999,,2.48327990027,4.79360890718,1.8951140247799998,2.72029325648,3.4839046733099996,0.111559815131,,1.14436794978,6.14115103705,,4.77169622354,1.1694086616700001,,3.1323649180400004
DETROIT562_UPPER_AERODIGESTIVE_TRACT,,3.86163929196,,3.18606768222,3.34008265305,8.516092247949999,,3.9838764328699994,-7.212099910830001,5.0721872052800006,3.8339368478400004,4.86089954018,2.3508307967900004,3.58663477799,6.86784055748,,,-0.531576979696,8.19732026371,6.69188989244,,1.8043993920599997,,
KYSE30_OESOPHAGUS,6.2836190413,3.0406687666,2.37772818771,,,3.56525662748,5.2948442013,4.9678905324,-7.25186549978,3.17675707131,2.4455352063699998,4.07426178624,3.80897857235,3.0193423806,,-0.5136207634350001,-0.259215371381,-0.260151987486,3.5625430896300005,7.67067117991,-0.17919433594700002,5.2775826509199995,-2.84135013681,5.393616264509999
NCIH2087_LUNG,,2.60474589741,,,-3.54904009981,2.6124736407799998,4.20175053062,5.55535653545,-6.33540112657,2.97451538856,2.66691290602,3.0788927382,,3.6059457715199996,,-2.48415532798,,0.369396432947,2.8000429451,,-0.918497608375,3.8186736796900003,,4.04012244826
WM88_SKIN,4.30147142417,2.6185506579799998,-1.4271186847,4.006107269619999,,-2.11224456917,,7.68210035413,,1.4978142664200003,4.00051393635,,6.2623481001100005,,3.25200617836,-0.5659006165199999,,,,,-4.2776939590900005,8.30381609952,-3.3595701714999997,5.40429712654
ACHN_KIDNEY,3.40994610202,,-0.627401401577,4.5322378932300005,3.37002226981,3.5814717201499997,,3.9788615273300003,-2.70679246538,3.04254388231,2.2315316832799996,2.45657047805,2.30369668091,2.9251230196,3.5858103571300006,-2.90087850369,,-0.00433832656267,4.485709309840001,6.2942151712,4.1631896501300005,1.0194867158399998,-4.04903431156,2.00628184835
HCC44_LUNG,7.19990460783,,1.38021812267,2.8460655355799998,1.7393977125599998,4.43360226367,,0.935832844095,-6.22694055689,,2.45659547927,,4.623309438080001,4.84692183128,6.8200804788400005,0.505154307886,,-3.9564686321900004,5.627575113530001,3.6161901943199997,4.495177278440001,5.7864291039,-3.65545789806,
GI1_CENTRAL_NERVOUS_SYSTEM,8.28687876775,,,3.52499776705,3.34200664324,,,,-6.19993507212,4.00089114984,1.94600625187,3.19072301155,8.923036920880001,4.8936620385600005,,0.503700396625,,-1.97562692063,6.8903885561600005,6.316413453609999,5.2543661448300005,,-4.17540905064,
MDAMB436_BREAST,6.3640473986699995,5.340960423359999,1.49493436417,11.270683556500002,5.436024142000001,,,11.1076545479,-4.91983049231,,1.75053437762,,,7.2022118774,3.2573958344200005,0.16412141196399999,,1.64550907375,9.01900971656,,6.21626178398,7.76797687519,-2.0696568423599997,6.342382794430001
A673_BONE,4.86749506259,,0.259809940075,5.49779868311,5.11647791419,4.5790422735,4.3964277545499995,,-8.369878834760001,1.068005959,0.904517988967,3.1109447094,3.8732297178800006,7.979207106789999,1.6158919294799998,,,-2.13504028978,6.33216273472,5.52786951089,4.22145994482,2.60460247875,-4.60046044948,6.0619488722599995
HS739T_BREAST,7.596274015669999,,1.86766709067,8.479304750199999,4.33489133552,6.44185222366,6.32112576926,7.73985149178,,,0.813488775535,1.5206484609600002,5.63689496982,7.69403509478,2.7173545469700002,2.3720232544799997,1.8112185681,0.21402895491,7.835275016910001,8.603720334610001,6.31610772628,3.34230052348,-2.60912492488,8.60609080397
OCUM1_STOMACH,,4.26647154735,2.44754645182,4.2737602286500005,-5.541068729450001,7.20612421492,3.6123171518599997,,,,2.21377780391,3.4993566321900005,8.387487815660002,5.70085302965,,-2.01879247482,-1.9270767608000001,-4.3005052814899996,6.60273475571,8.29509602374,,5.0951385477199995,,8.239399414660001
SNU16_STOMACH,5.32918710783,,-0.218628252075,3.0742795347000005,2.8318822820599996,3.2459817190499995,3.14160871383,5.13928578183,,,-0.324243769026,-1.33423348645,5.21508128959,2.64148506303,2.4137377001,,,-5.85784580169,3.0316010775200004,2.30266017922,5.019005250299999,0.907136279026,-4.38102453487,3.25095759148
KE39_STOMACH,4.0965496326699995,2.93858698572,2.6891445676999997,4.8425049730300005,2.77604266606,4.22973919466,2.4827196534200002,,,1.69211100479,2.07112925876,,3.7424733289499996,,2.9664389582200004,,,-2.1815978334599997,4.8357223961699995,3.4182105961,4.0645772365,1.33724448329,-4.14721000946,
PANC1005_PANCREAS,7.369193669510001,3.81441674541,2.88661673475,7.178626544269999,-1.4137834732899999,,5.15356636198,7.467790235710001,-7.6010222403,2.52650722109,2.70408516621,3.2880493615599997,2.0995904626099997,3.1299062930900003,2.9323379697099994,-2.2210280576400003,-2.50912885009,-2.4038067684,2.94647360619,5.787874411460001,,2.61169003201,-3.40462506122,
SQ1_LUNG,,,,2.57318532115,1.87947914849,4.50038458251,,,-3.4450985777699996,3.11684633313,2.91820463305,3.42635622459,,3.4294688353200002,,1.13406570126,,-2.62166283905,5.46513839724,5.14656964927,4.80932876431,2.48373459782,-4.329246647200001,2.490783765
SNUC2A_LARGE_INTESTINE,8.71993621188,10.6955603975,,7.823567365569999,2.4240687659,9.00295029131,5.036255828580001,5.02958230125,,4.6406495773800005,,8.45070887866,3.75676066126,5.869437523069999,5.9860339839400005,1.30973573849,,0.134630024835,5.61782028296,9.27760839415,4.43116988684,4.54891060309,,5.661064959959999
KMBC2_URINARY_TRACT,5.33293363831,6.10478623346,1.8086939360099998,3.1494865967,-0.153667261874,6.63046130346,4.05730538021,3.8095218471800005,-5.36813126883,,3.71849426019,,6.77648036284,3.1531096949400004,4.94745281067,0.0173732482766,-0.29352454778000003,-4.204605404890001,7.180694485089999,6.53508462721,2.4872597795,3.2702303253400005,,4.29680027043
A172_CENTRAL_NERVOUS_SYSTEM,4.6168483646,7.74276315795,2.09134745742,,,9.63871490479,7.49666947411,9.30708593322,,,1.2733946593899999,1.9931355266599997,5.70798429666,7.972198248860001,3.62215881431,-0.108902977178,,-0.772407593491,3.7037430903300006,5.375300398439999,6.12551726697,7.73165048852,-3.13308932487,
GAMG_CENTRAL_NERVOUS_SYSTEM,5.6486210440499995,,,2.79113237274,3.78837726695,8.001920915780001,,4.98975943577,-5.550154653099999,3.9732717337400003,,3.12207354416,4.08473935316,,7.92627037241,1.8050394997699999,,-2.8735222987099998,9.23391770178,7.28250416757,,4.2997724995599995,,8.0831568648
EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,5.15823698015,2.7440102467000003,3.6782287808,4.585962024740001,6.7908342706500004,3.1494355322400005,4.83799317199,-5.82849394484,,4.0085877731,6.906699322060001,2.3684715027700003,7.944326552760001,5.5763062440799995,,,0.29109823205400004,5.18434683583,5.85527215675,7.92833887878,2.68311795195,-2.43922758074,5.808789020880001
HS852T_SKIN,4.27180550084,2.87735153291,3.3406053549199997,4.73817839082,,7.49169009125,,,-4.8134718814,1.19423829847,-0.41834196322800005,3.3446320159200003,,,,,,-4.51812268986,3.17023789746,4.86545613721,2.85401386177,,-3.8058383171399996,
CALU3_LUNG,,3.0578133484599994,3.6472187415199997,3.9220114095,1.41125338042,6.203463041830001,4.4545730064199995,,4.1049088759,,2.23219798602,3.62320095504,0.155876567584,,,-1.10288091406,,1.19507524005,5.1426923476,,3.6508659307499998,1.0528223927200002,-4.27311685739,1.8579182663999998
HMCB_SKIN,,2.8399614205400003,0.0651233769256,3.5670278271199996,,,,5.21452838373,-7.07089348262,2.00367919651,0.959628408577,,3.46092084999,2.19778497075,3.0682790986199997,-2.3785036373299997,-1.95103650663,-4.29976622262,2.68277535777,4.80743160888,4.322297552169999,1.35344278998,-4.28729663188,2.1184861374
HEC1A_ENDOMETRIUM,,2.66978368659,,,2.44405973803,5.25441764178,3.9024066037300003,5.26545331084,-5.389769822790001,3.55106610661,,3.05527340093,,,4.302962118419999,0.666579934759,,-1.2807454301799999,3.3595524790099995,6.215468600580001,4.04278035023,,,6.25212177656
