,Nutlin-3,Nilotinib,RAF265,PHA-665752,PD-0325901,PLX4720,PD-0332991,LBW242,Paclitaxel,AEW541,TAE684,TKI258,AZD0530,Lapatinib,PF2341066,Topotecan,Irinotecan,17-AAG,Sorafenib,L-685458,AZD6244,ZD-6474,Panobinostat,Erlotinib
KYSE140_OESOPHAGUS,4.9081002494699995,,,1.55191269554,0.966108122235,,,4.9009698878300005,-4.22686443817,,2.364001289,1.43951662465,0.76675195954,,3.45278434382,-0.7162873738879999,,,,,4.16915284381,0.827085924656,-2.8053143232999997,-0.246293518569
MIAPACA2_PANCREAS,,3.86237211909,1.92192513503,,-3.4471262069599997,5.21982290127,4.383314874230001,5.06585330475,-7.814568198180001,1.4049541697799999,0.364026288319,,2.53907490789,3.36815953425,,,-2.1352934991,-4.18294975167,2.77839791286,6.661635284,-0.737757601214,2.62686516038,-5.71111792834,6.26738326675
EFO27_OVARY,8.72597080553,,-0.13665044117699998,9.34886484484,4.501511879930001,,8.1155987812,,-4.407098303450001,5.15267116,3.26683325592,3.79972880465,1.52670737524,2.54232501245,3.75916597977,0.0682656657355,-0.951012955803,-1.61935201576,,8.72376340493,,,-5.4903961934000005,2.53877689073
697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.9012941709450001,1.42771917803,-2.23085170211,1.53546391,3.0230140872099995,,,4.198766437280001,-9.68686717244,2.04305461351,-0.259918010303,-0.276951612576,2.79187072227,2.65845610094,,-4.78337360943,,-1.1854880514200001,2.49454718793,,,,-6.39208184723,1.78695690972
HCC4006_LUNG,7.31747164798,,,,1.60293521831,5.8972123059,4.307659675769999,4.651073896640001,-7.338855369889999,3.2603454899799997,1.4420456154799999,,0.12461056475099999,,4.0335368881900004,1.7777793463799998,,-1.22452253504,3.80188014622,,3.53405573886,-1.05043166933,,-2.8388231082999997
MHHES1_BONE,4.12781165475,1.12167104329,,1.20689145668,-4.95688736398,3.4428282602599998,1.27588530344,4.10298375911,,0.843525432647,-0.675946826538,2.86669018465,-0.0230150561185,1.92792505835,2.21922974778,-5.36538852384,-4.48982791896,-2.6451012644599996,2.18693459785,2.8121224027999996,-0.520303432229,2.8415259276,-3.89994369102,2.8771138976999997
HOS_BONE,5.850896040019999,6.924514372639999,,2.20541375054,4.38222370046,,4.436655535880001,3.85517040311,-7.403339127919999,3.3452006145,,,5.32208291997,3.33334979467,3.8215383047600002,-0.832880256319,-1.85256766488,,7.78982600987,,,3.3292229689,-4.18063809232,6.77106078107
SKNFI_AUTONOMIC_GANGLIA,,,2.2561365529599997,6.991516943210001,2.2575753491099997,10.089586023099999,,6.340852132699999,,0.939229696683,-0.405132967144,3.10854669811,7.09450377732,8.29936205021,5.4319074141999995,3.3985867895200004,,0.296031660387,8.18769461919,,5.15263725255,4.00142294553,-3.36935647765,
WM2664_SKIN,3.9637490619199998,,0.520838746659,,-5.36483255075,0.854442726846,,5.96955703291,,3.6068527584400005,3.3537015811299997,3.25712788411,7.264554251689999,5.223861026030001,3.36502341166,,,-5.7769285308,7.619048436260001,6.053058045479999,-2.45150346858,2.8118231027900005,,7.309609029630001
NCIH2023_LUNG,3.36401970105,2.8683651508200003,3.205332365,2.4921154032,2.74799862532,7.338731094400001,2.8026295536299997,4.69073351844,-6.62018708988,1.43525172847,1.59840025361,2.5431783433099997,3.4773610539599997,5.06412409256,1.7824116820599998,-0.6708431522730001,,-3.3764539546900005,7.42706427852,,3.9789372434699994,2.65512903209,-3.50749368578,
SCC25_UPPER_AERODIGESTIVE_TRACT,4.86928893708,,1.07716429941,2.5177332244,1.49684659229,3.9583904274400004,3.36541106386,1.80875667026,-8.48524005091,,,3.2169435192400004,2.4029861977099998,,3.7698070398400003,-1.54406864829,,-3.67402782104,7.51178900293,4.87426168954,,0.368061060161,,
EBC1_LUNG,6.99979242988,4.38652390256,2.04691026849,1.08642809618,,5.12142491061,2.70215498977,3.8979044132,-7.6114804937,2.25481164763,1.9863184360799997,,3.14139936878,2.61248703909,,-3.23475732829,-2.68545443564,-4.11522882849,6.26602721862,7.69571667526,-0.19769281649300002,2.1822180617099995,-4.26911745923,4.92895564247
HCT116_LARGE_INTESTINE,4.43573464703,3.75366844643,0.6487504699050001,5.36298606555,-2.42265988473,6.68163828293,,5.62173732951,-7.663886957050001,3.14432764454,2.0527254619299997,2.82297480232,3.9310908982,3.5046196877800004,2.83242248941,-2.15852229879,-1.59281672466,-2.14483514236,2.48909454542,5.00189336606,,,-4.79048376371,
HS936T_SKIN,4.080643804609999,6.487624031729999,2.9915061002900005,3.0998457416500003,-3.8446382787999998,3.0352629286000004,4.17564268591,4.90243034117,,3.9029710290499997,3.5361432048699997,3.6488171722199993,6.314718109759999,6.603140246819999,3.69721476382,1.65827100331,0.861361041445,-3.2165907374500002,8.868283204099999,7.29091391112,-1.53379095322,2.2250974360900004,-5.1417020527599995,7.5575133028399994
1321N1_CENTRAL_NERVOUS_SYSTEM,5.2745940925,,2.58611223528,5.12371633995,3.10849001491,5.530242139279999,,6.89851638494,-7.940672719219999,,1.46143046009,1.32060855162,2.03690187746,5.2790464912,3.97100445871,-2.8615421070999996,,-1.34793572375,,4.82733898523,5.5529740392799996,2.49017957423,-3.4365602406699995,4.51593245835
OE21_OESOPHAGUS,4.52650014433,2.24169168554,0.5259168703880001,,-0.651192185145,3.7168408014099996,2.06076155354,1.4418999851700003,-8.42311558791,1.67876703947,1.24632867635,2.16670001067,1.0067324975299998,0.879922734299,,-0.9251116943150001,-1.2150238830600002,,3.5402364614499997,4.677501800919999,,0.268402802853,-3.96196935193,
5637_URINARY_TRACT,5.91553509276,2.94908686217,0.551872289424,4.99776936829,2.68023318035,2.68292805022,6.381184674759999,4.35478883125,-8.4271601738,2.4833296260299997,,2.5568279398500002,2.40408696273,1.33560561571,3.0406956854100002,,-3.6404915654300005,,,3.6769274829400005,3.4410545926699996,2.47737557644,-4.31469605689,1.15071607331
MFE280_ENDOMETRIUM,6.3232421241,4.733044285319999,,5.23879686602,2.9422120107599996,5.28296738469,5.7696527763,,-1.1466869044799999,4.22072922095,3.62388753482,4.1439401875,,3.1065997935799996,4.87984460812,0.5192365822280001,0.104992478829,-1.0535994136700002,,5.06997855403,3.75020994754,2.34811291098,-4.503574823959999,3.4712293170499997
HUPT4_PANCREAS,6.34131946845,,0.6982275328990001,3.1698958488700004,,,2.9990861300400002,1.86778373776,-7.61377295732,1.7852187570500002,-0.264583271347,3.9505221505400003,-0.122296621157,2.84120533268,1.9220949018200002,-3.45738631078,,-5.86436179814,5.85973891568,4.61852154942,-0.20115841603700002,,-4.98680221958,1.71853651835
HEC6_ENDOMETRIUM,,2.46169992902,3.4098819879900004,2.7447192804,6.42345937574,6.09351045946,3.8373225158699995,5.07733291575,-0.223709009643,4.7468208487800005,3.52587640754,,,3.7333125934199995,5.7358118961399995,0.108303277291,,,2.72703071507,,5.938577775260001,2.95498827875,-4.690058062219999,
NCIH522_LUNG,10.3741525186,4.64818040376,3.84063275149,11.3378213798,5.89866920027,,,,-6.00354958883,6.65533788581,3.7017803904300006,5.102496024780001,,4.8494853583,8.1439618881,,-0.630634566678,,6.88926538487,10.7510976744,7.2514996059,6.55389987701,-3.2417761639,4.692020923419999
MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,1.7129241972999998,1.56406726104,0.6229183117679999,2.5307003985599996,3.07514278522,,4.99216406616,,0.344888329321,-1.80367371062,-4.8106164827599995,1.85300364034,2.5478597338299998,1.3062460167299998,-4.89060674755,-3.3135848809099997,-6.17831153334,-6.49926792418,,4.36333869504,,-6.94811509709,
CHL1_SKIN,6.3303702703299995,,-0.464419694894,4.98591592712,3.3704574355199997,,,6.53179448577,,2.7988792883899998,1.54608104041,2.0052491623599997,2.46238952745,0.101314874312,4.108726208819999,-0.824251727076,-1.57942811846,-1.85580585212,2.5834286341,6.53221921765,5.33621873277,1.93467248377,-5.17036058986,
CAL27_UPPER_AERODIGESTIVE_TRACT,5.437109618890001,,1.60895692051,2.81387224829,-1.64124598667,5.3842369863199995,5.48061478054,,-8.57170939894,2.06532658011,,2.88773713935,,,,-2.93115912916,,,7.06534904411,6.127174188090001,-0.473084640352,-1.40605181938,-4.07370619586,-0.401063239868
KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,-5.88439758747,0.46769635961499995,0.737425639395,,4.06708873269,2.03223638972,3.63727383552,,2.7677442307700004,1.2746154645399999,2.09970721909,-0.8189155745829999,2.9373978590400003,0.271470157466,-3.38134033396,-2.8892836775800004,-3.2059502122099994,2.19097876547,,-0.5978382104869999,0.5081336617059999,,3.94264317106
DBTRG05MG_CENTRAL_NERVOUS_SYSTEM,3.6038887240400004,4.55471423841,-0.6065620656449999,6.97590993079,0.741262063243,1.20950151576,4.54677340681,8.244134210830001,-5.677971063740001,3.77455805565,1.82807897357,,,5.51703369949,,-1.19421029544,,-0.7926230869550001,2.55335140918,,,,-2.7022595839499997,4.32767130236
KP1N_PANCREAS,7.02352854453,4.16732695351,2.6512411491999996,6.325605288689999,3.8335456852699994,4.72002678126,5.40956931604,5.35078067057,-5.8906159175,3.06559354232,2.06599692832,3.6072987287300005,4.21987705742,3.4993906226,3.49152309507,1.47797523941,0.786715710201,-0.051945881296100005,2.9639977845999996,5.90579247769,6.279703125269999,4.39687271601,-1.95868879527,4.63553775353
HT1080_SOFT_TISSUE,2.9777358785900003,,,5.08945900353,-0.0773176834359,4.89665343297,5.39001169585,,-7.729763116389999,2.82387462371,2.9660938614099996,,7.9070657868800005,4.05848462304,2.33913291681,-2.0368248498400003,,-3.09574911639,,4.01749667762,,2.5919870267299996,-4.62966139444,
WM1799_SKIN,4.2189556153400005,2.51354452865,-0.670430760801,4.375505281280001,-3.0630667321,0.7825607621449999,4.3432540151,8.04079573542,-4.36750679311,3.9453104497800005,2.8496847246900003,2.7305237126999997,4.8124335379900005,,4.50576714259,,0.393799959011,,,6.3392460144400005,-0.463296414019,6.2025411792,-1.9220120546400001,3.7297106552
YKG1_CENTRAL_NERVOUS_SYSTEM,9.06848578979,2.98365468792,,7.89849292202,3.19178876802,5.9298327747099995,2.7135189374400004,8.971866385619998,,4.9455619956,,3.02474936169,,7.519433136989999,3.33760485782,2.5927911985599996,0.8173398712559999,,8.36483880162,3.4568960051599995,5.876533372330001,5.7700915217799995,-3.6857647916199996,5.522074078330001
HT1376_URINARY_TRACT,5.7347976603,,,5.90431875518,,3.6356559332800003,6.306178973910001,3.94985492927,-1.05342062515,2.70212428119,0.7547469676980001,,2.0800690162,2.85797451707,,5.081347372780001,1.4221708474,-0.38256278591799997,3.81678804317,6.84874675542,,,-2.92545121016,2.0771300639
HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.37358079998,,1.74786522,5.22490115146,4.5292607294,7.636172049830001,7.812163471819999,,-8.72073849694,5.036526759669999,1.029427975,7.75544181132,4.00747517758,3.3312419263099997,2.26513885714,-2.0014718501199997,,-2.14759825106,,2.05131849596,5.432365347509999,3.4519187082699996,-6.72980371771,7.927212744419999
OVTOKO_OVARY,6.010597970959999,5.72671613607,1.5008557766,7.58737873582,6.51060665764,,6.84359134548,8.40195826534,1.35119776308,5.9047483116,3.01726579658,,0.789849345441,3.89414192579,4.00801597573,-2.40178381036,,0.4246503702,4.189100057,9.2745769304,7.41306011744,,-5.84029683322,3.3503685033200004
LS411N_LARGE_INTESTINE,7.235194718989999,,,3.5856584907499998,,0.579197056406,,5.66522699737,-8.70368410208,,1.6083133382600001,3.0370217603400005,7.635854404730001,6.91569321094,3.9900323180800004,-1.2349104839700003,,-3.4943426683,6.079289704430001,4.40017566516,,5.69480401931,-4.62218536001,3.92664720751
P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.53252854029,3.13329399419,0.41132613098000004,3.0131889441400004,1.7870646360299998,,1.3642636448199998,4.64488919224,-7.9814558173600005,2.99440498514,,,,,,-5.0809858632800005,-5.507646733910001,-0.634193153786,2.3573559091400003,1.42231173659,1.91609887213,3.66014819523,-6.354819335859999,
LCLC103H_LUNG,5.29789172971,7.030759261339999,1.8305724057700001,,6.691888219990001,5.24418291702,6.31348797704,4.74325878144,-6.00005611225,4.21772235643,2.9455947176599997,3.3156102634099995,4.679678932980001,6.12745884007,5.9980808019400005,0.0675332828538,0.308854509771,1.51472568373,3.59968963497,6.9223628563899995,,10.1056861671,,5.084010704180001
FU97_STOMACH,5.9292903494,,1.3579463897400001,2.96489780972,0.29609242902,3.20692457015,,4.7869111528,-4.4387207356900005,2.13215340162,1.5450215738600002,0.611070065328,2.31305041333,3.46711534373,4.3194986774199995,1.7652826772599999,,-3.86635112771,3.04899160665,3.82057131939,2.15462584181,,,3.7734571830199997
TOV112D_OVARY,,3.01404252753,1.35680174692,,4.22290428678,5.0304032815,3.43084582019,5.44797765597,,,1.34793218273,1.8576534083,4.4023609524000005,3.4197230486400003,,-2.39931687429,-2.8340397769599996,,2.74940007643,,5.64476935824,2.56362764697,-3.99426634915,3.27820047014
PSN1_PANCREAS,7.70632199778,,,3.1733120814399998,-1.7738670651800001,5.862586654249999,,5.4632526314600005,-6.20178923729,3.57517849067,2.55260158625,,5.817010135219999,4.9865363048,5.830421465720001,-0.833925642143,,-2.7253900268299995,7.96678537046,3.37780479347,-0.313320354628,4.8185569266199995,-3.4567529364499996,4.77288133202
SW1353_BONE,4.4280765121800005,7.05926927505,3.20829186899,9.45336933286,,6.1264034374000005,6.91561856845,9.05201851759,-5.76083060436,3.29210285726,1.73358424735,3.16216207722,3.7948492622800005,,3.24846944566,1.0837776995000001,-0.7657426111310001,-1.3309855647799997,,,6.60300852862,4.44040037628,-3.9925038215599997,6.03108390357
SW1990_PANCREAS,2.99511570074,3.03208588066,1.28643749904,6.288596868019999,,3.1991751834400004,4.45870664224,,,3.41778376214,0.869408375632,2.85060720929,2.89815939684,3.49605896679,2.69331023194,-3.43790281699,,-3.69385051745,6.259788811390001,6.016568603500001,1.84413425134,3.97972688012,-2.65159256317,3.8437043329300002
TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,5.26075303657,6.85385531184,,6.0645040662400005,3.76208460741,8.48278546129,,9.47034259928,-1.36226571937,3.61696061243,6.93352027565,5.26305727985,5.08344741311,8.01628695675,5.63477128431,-3.63882562551,,,8.42880575247,8.04179211133,,3.37414650183,-4.01231824295,7.887340981839999
EFO21_OVARY,6.02526660533,5.5177402653900005,0.23538948983000002,6.82399986492,,3.7016967355699997,,3.70674375477,-2.0836140967900003,3.11839100613,0.6904745997939999,3.25328851052,3.9416457791900004,3.56275708124,4.46265318514,-0.23589287584000002,,-0.34947581734800004,2.95614732458,6.31319768691,,2.27440674184,-2.1301164854900003,3.9712936314199996
EN_ENDOMETRIUM,8.19464691018,7.837134012869999,4.24198559393,9.21616703954,10.2339355436,,8.20591242527,9.810605970389998,-2.5664966826599995,6.78463550357,,4.48505938165,9.8291160737,6.58898409364,3.32627847835,5.21452661153,,1.04728869342,3.62953436834,9.70376466961,8.70204388178,7.8755127720700004,-3.1716477827099996,8.99052610119
COLO201_LARGE_INTESTINE,4.90074961024,2.92476742278,-0.583889110259,7.3605056297399996,-7.10448478204,-0.509458772944,1.12945104562,5.57852226322,-6.106963964099999,2.00832912413,0.7004071317030001,2.83253554708,6.143430518990001,5.84206135265,,,,-4.21803400633,3.47211160792,7.485839792519999,-3.22778477866,7.6854392247500005,-5.04316145499,5.09190994348
HS229T_LUNG,8.29905368763,,2.2204642295299997,,4.26563614202,4.47948593704,3.31231705193,,,6.0220458547,2.05301937089,2.70123875997,5.66043569861,,,3.70591654595,,-2.64861501015,9.52744688962,8.5573837177,,3.5309665093000002,-4.3809448498800005,8.01347203361
NCIH1048_LUNG,5.7694775944300005,3.1703273286799996,1.0411406999700001,3.93362857825,,4.91906735141,,,-7.790851237160001,3.6664562134300005,0.47877952144599994,1.59309550192,1.7109810411200002,3.20323320167,2.59959775148,-5.491636740750001,-4.3968506419499995,-4.46345896352,2.9472129314499997,,5.99065045089,1.6989469191100002,-4.4471264461199995,4.0761914072900005
SAOS2_BONE,4.8796239000599995,2.37170918041,,6.10904178816,6.480741306830001,4.398497291,6.603872935090001,5.11685020166,,1.11261709415,,1.9493029158900002,2.82579650441,3.5204246273699997,2.56619833494,-2.2160871124200003,-2.66747837061,-1.16579899973,3.3133751331599997,3.30724194605,,3.5602622834400006,-3.62424640757,4.78029027631
JHOS4_OVARY,5.03395967511,1.9527640803,2.4542973179,3.70403921602,4.44087045246,5.9060737863,,0.674221200978,-6.418691659319999,1.51188248742,2.48327990027,4.79360890718,,,,0.111559815131,,1.14436794978,6.14115103705,4.09064085595,4.77169622354,,-2.12515437116,3.1323649180400004
DETROIT562_UPPER_AERODIGESTIVE_TRACT,6.30604155096,3.86163929196,2.8154168568,3.18606768222,3.34008265305,,2.4685090280599997,,-7.212099910830001,5.0721872052800006,3.8339368478400004,4.86089954018,2.3508307967900004,3.58663477799,6.86784055748,1.64367001054,,-0.531576979696,,6.69188989244,5.01637658095,1.8043993920599997,-3.20340871644,2.83558978098
KYSE30_OESOPHAGUS,6.2836190413,3.0406687666,2.37772818771,5.98180754972,-3.1294575963,3.56525662748,,4.9678905324,,,,4.07426178624,3.80897857235,,3.34493719264,-0.5136207634350001,-0.259215371381,-0.260151987486,,7.67067117991,-0.17919433594700002,5.2775826509199995,-2.84135013681,5.393616264509999
NCIH2087_LUNG,5.1297345993,2.60474589741,1.4921832295700002,3.3347375790099996,-3.54904009981,,4.20175053062,5.55535653545,-6.33540112657,,,3.0788927382,3.5264024641199994,3.6059457715199996,3.8062241148,-2.48415532798,,0.369396432947,,4.01232527469,,3.8186736796900003,-2.68811362431,
WM88_SKIN,,2.6185506579799998,-1.4271186847,,-7.9657637814,-2.11224456917,3.92919143161,7.68210035413,-6.76431879757,1.4978142664200003,4.00051393635,2.5465720355,6.2623481001100005,5.51989368386,3.25200617836,-0.5659006165199999,-2.19935329933,-4.38161352273,3.3900658519599998,4.16323485397,-4.2776939590900005,8.30381609952,-3.3595701714999997,5.40429712654
ACHN_KIDNEY,3.40994610202,,-0.627401401577,,3.37002226981,3.5814717201499997,,3.9788615273300003,-2.70679246538,3.04254388231,2.2315316832799996,2.45657047805,2.30369668091,2.9251230196,3.5858103571300006,-2.90087850369,,-0.00433832656267,4.485709309840001,,4.1631896501300005,1.0194867158399998,,2.00628184835
HCC44_LUNG,7.19990460783,,1.38021812267,,1.7393977125599998,4.43360226367,,,-6.22694055689,2.6125553861200004,2.45659547927,3.8705131464599996,4.623309438080001,4.84692183128,,,,-3.9564686321900004,,3.6161901943199997,4.495177278440001,5.7864291039,-3.65545789806,4.54807681245
GI1_CENTRAL_NERVOUS_SYSTEM,,,,3.52499776705,3.34200664324,5.30767148619,,7.2274908356899985,-6.19993507212,,1.94600625187,3.19072301155,,4.8936620385600005,4.06267364025,0.503700396625,,-1.97562692063,,6.316413453609999,5.2543661448300005,5.19965510676,-4.17540905064,6.670806440519999
MDAMB436_BREAST,,,,,,8.87072707967,6.7023310790699995,,-4.91983049231,3.20224843559,1.75053437762,2.92110075602,6.61082602009,7.2022118774,3.2573958344200005,0.16412141196399999,,1.64550907375,,10.1357061354,,,,6.342382794430001
A673_BONE,,,,5.49779868311,5.11647791419,4.5790422735,4.3964277545499995,4.1843440757,-8.369878834760001,1.068005959,0.904517988967,,,7.979207106789999,,-4.73937932113,,-2.13504028978,6.33216273472,5.52786951089,4.22145994482,,-4.60046044948,6.0619488722599995
HS739T_BREAST,7.596274015669999,5.50990660278,1.86766709067,,4.33489133552,6.44185222366,6.32112576926,,-3.8457545338199997,2.7556704838200003,0.813488775535,1.5206484609600002,5.63689496982,7.69403509478,2.7173545469700002,2.3720232544799997,,0.21402895491,7.835275016910001,8.603720334610001,6.31610772628,3.34230052348,-2.60912492488,
OCUM1_STOMACH,3.9224949545300003,,2.44754645182,4.2737602286500005,-5.541068729450001,,3.6123171518599997,6.4567804878,-6.3935117013900005,4.34939546325,2.21377780391,,,,2.66191946775,-2.01879247482,-1.9270767608000001,,,8.29509602374,-3.67899567025,5.0951385477199995,-5.6108501745599995,8.239399414660001
SNU16_STOMACH,5.32918710783,2.1200767921900003,-0.218628252075,,2.8318822820599996,3.2459817190499995,3.14160871383,5.13928578183,-9.20190225539,2.6951703481200004,,-1.33423348645,5.21508128959,,2.4137377001,-2.14891816552,,-5.85784580169,3.0316010775200004,2.30266017922,,0.907136279026,-4.38102453487,
KE39_STOMACH,4.0965496326699995,2.93858698572,2.6891445676999997,4.8425049730300005,,,2.4827196534200002,5.86422456779,-4.41275622301,1.69211100479,2.07112925876,3.2505575790499996,,1.81188917537,2.9664389582200004,1.1148730631100001,,-2.1815978334599997,,3.4182105961,4.0645772365,,-4.14721000946,2.63556452054
PANC1005_PANCREAS,7.369193669510001,3.81441674541,2.88661673475,,-1.4137834732899999,5.3573019426999995,5.15356636198,,,,2.70408516621,3.2880493615599997,2.0995904626099997,,2.9323379697099994,-2.2210280576400003,-2.50912885009,-2.4038067684,2.94647360619,,1.4650627984,2.61169003201,-3.40462506122,4.41877305579
SQ1_LUNG,7.481371233660001,,,2.57318532115,1.87947914849,4.50038458251,,-1.59151836668,-3.4450985777699996,3.11684633313,2.91820463305,3.42635622459,1.78549087317,3.4294688353200002,7.78336104343,1.13406570126,,-2.62166283905,5.46513839724,5.14656964927,4.80932876431,,,2.490783765
SNUC2A_LARGE_INTESTINE,8.71993621188,10.6955603975,4.19826723074,7.823567365569999,2.4240687659,9.00295029131,,5.02958230125,-2.56762508983,4.6406495773800005,2.52885854279,8.45070887866,3.75676066126,5.869437523069999,5.9860339839400005,1.30973573849,,,5.61782028296,,4.43116988684,4.54891060309,-2.30271969961,5.661064959959999
KMBC2_URINARY_TRACT,5.33293363831,6.10478623346,1.8086939360099998,3.1494865967,,6.63046130346,4.05730538021,3.8095218471800005,-5.36813126883,4.9224761279900004,3.71849426019,3.3426871799799995,6.77648036284,3.1531096949400004,4.94745281067,0.0173732482766,-0.29352454778000003,-4.204605404890001,,6.53508462721,2.4872597795,3.2702303253400005,-4.23230374302,4.29680027043
A172_CENTRAL_NERVOUS_SYSTEM,4.6168483646,7.74276315795,2.09134745742,9.05647351162,4.356218793,9.63871490479,7.49666947411,9.30708593322,-4.53016440458,5.72172342829,1.2733946593899999,1.9931355266599997,,7.972198248860001,3.62215881431,,-0.294048434183,-0.772407593491,,,6.12551726697,7.73165048852,-3.13308932487,5.42761596378
GAMG_CENTRAL_NERVOUS_SYSTEM,5.6486210440499995,,,2.79113237274,3.78837726695,8.001920915780001,,4.98975943577,,3.9732717337400003,4.2218572951199995,3.12207354416,4.08473935316,7.47901594443,,1.8050394997699999,,-2.8735222987099998,9.23391770178,7.28250416757,6.589114862590001,,-2.96621201773,
EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,8.82881425169,5.15823698015,2.7440102467000003,3.6782287808,4.585962024740001,6.7908342706500004,3.1494355322400005,,-5.82849394484,6.19490527579,4.0085877731,,,7.944326552760001,5.5763062440799995,-1.39634325915,,0.29109823205400004,5.18434683583,5.85527215675,7.92833887878,2.68311795195,-2.43922758074,5.808789020880001
HS852T_SKIN,4.27180550084,2.87735153291,3.3406053549199997,4.73817839082,0.271086826432,,4.99590738048,6.173342428230001,-4.8134718814,1.19423829847,-0.41834196322800005,3.3446320159200003,2.90399275376,5.633293624019999,2.30695630119,2.3560575516099997,2.8650862691900003,-4.51812268986,,4.86545613721,2.85401386177,2.53514850395,-3.8058383171399996,5.54983109441
CALU3_LUNG,4.02635679426,3.0578133484599994,,,1.41125338042,6.203463041830001,,3.87222520865,,2.99821799478,2.23219798602,3.62320095504,0.155876567584,-0.463030301235,3.34725156723,-1.10288091406,,1.19507524005,5.1426923476,4.9146079283,3.6508659307499998,1.0528223927200002,-4.27311685739,1.8579182663999998
HMCB_SKIN,6.0934875088,2.8399614205400003,,3.5670278271199996,2.32647951774,3.33834526288,4.16656208882,5.21452838373,,,0.959628408577,0.22766940350900003,3.46092084999,,3.0682790986199997,-2.3785036373299997,,-4.29976622262,2.68277535777,,4.322297552169999,1.35344278998,-4.28729663188,
