,Nutlin-3,Nilotinib,RAF265,PHA-665752,PD-0325901,PLX4720,PD-0332991,LBW242,Paclitaxel,AEW541,TAE684,TKI258,AZD0530,Lapatinib,PF2341066,Topotecan,Irinotecan,17-AAG,Sorafenib,L-685458,AZD6244,ZD-6474,Panobinostat,Erlotinib
MHHES1_BONE,,,-1.21703786929,1.20689145668,-4.95688736398,,1.27588530344,4.10298375911,-8.45383089452,,-0.675946826538,2.86669018465,-0.0230150561185,1.92792505835,,,-4.48982791896,,2.18693459785,2.8121224027999996,-0.520303432229,2.8415259276,,2.8771138976999997
HOS_BONE,5.850896040019999,6.924514372639999,2.9191163658,2.20541375054,,8.76788223312,4.436655535880001,,-7.403339127919999,,3.73765115362,5.800737344990001,,3.33334979467,,-0.832880256319,-1.85256766488,-2.37708108993,7.78982600987,6.54232000885,5.17594694929,3.3292229689,-4.18063809232,6.77106078107
SKNFI_AUTONOMIC_GANGLIA,8.5899389903,,2.2561365529599997,6.991516943210001,2.2575753491099997,10.089586023099999,,6.340852132699999,-0.46225296530599996,0.939229696683,-0.405132967144,3.10854669811,7.09450377732,8.29936205021,,3.3985867895200004,,0.296031660387,8.18769461919,6.29743758396,5.15263725255,,-3.36935647765,8.26892737646
WM2664_SKIN,3.9637490619199998,,0.520838746659,7.858036738869999,-5.36483255075,0.854442726846,,,-4.42872335362,,,3.25712788411,7.264554251689999,5.223861026030001,3.36502341166,-2.73927722965,,-5.7769285308,7.619048436260001,6.053058045479999,,2.8118231027900005,-4.750395135340001,7.309609029630001
NCIH2023_LUNG,3.36401970105,,3.205332365,2.4921154032,2.74799862532,7.338731094400001,,,-6.62018708988,1.43525172847,,2.5431783433099997,3.4773610539599997,5.06412409256,,-0.6708431522730001,,-3.3764539546900005,,6.752237373119999,3.9789372434699994,2.65512903209,-3.50749368578,4.81294185199
SCC25_UPPER_AERODIGESTIVE_TRACT,4.86928893708,,,2.5177332244,1.49684659229,3.9583904274400004,3.36541106386,,-8.48524005091,,2.57409317632,,2.4029861977099998,1.93118449754,3.7698070398400003,-1.54406864829,,-3.67402782104,7.51178900293,4.87426168954,3.38357368416,0.368061060161,,
EBC1_LUNG,6.99979242988,4.38652390256,2.04691026849,,-4.08280787197,5.12142491061,,,-7.6114804937,2.25481164763,1.9863184360799997,6.17116232938,3.14139936878,2.61248703909,-4.707175278419999,-3.23475732829,,-4.11522882849,6.26602721862,7.69571667526,-0.19769281649300002,2.1822180617099995,,4.92895564247
HCT116_LARGE_INTESTINE,,,0.6487504699050001,,-2.42265988473,6.68163828293,5.41931224834,5.62173732951,,3.14432764454,2.0527254619299997,2.82297480232,,3.5046196877800004,,-2.15852229879,-1.59281672466,-2.14483514236,,,1.52801497134,5.39626119718,,4.3762582975
HS936T_SKIN,4.080643804609999,6.487624031729999,2.9915061002900005,3.0998457416500003,-3.8446382787999998,3.0352629286000004,,4.90243034117,-9.44545603625,3.9029710290499997,,3.6488171722199993,6.314718109759999,6.603140246819999,,,0.861361041445,-3.2165907374500002,8.868283204099999,7.29091391112,-1.53379095322,,-5.1417020527599995,7.5575133028399994
1321N1_CENTRAL_NERVOUS_SYSTEM,5.2745940925,,2.58611223528,5.12371633995,3.10849001491,,,6.89851638494,,3.4850666258099996,1.46143046009,1.32060855162,,5.2790464912,3.97100445871,,,-1.34793572375,7.321431439510001,4.82733898523,5.5529740392799996,2.49017957423,-3.4365602406699995,4.51593245835
OE21_OESOPHAGUS,,2.24169168554,0.5259168703880001,3.4794631653800003,-0.651192185145,3.7168408014099996,,1.4418999851700003,-8.42311558791,1.67876703947,1.24632867635,,,,2.3122705696900003,-0.9251116943150001,-1.2150238830600002,-2.32166603868,3.5402364614499997,,1.99159550408,0.268402802853,,-0.995324863035
5637_URINARY_TRACT,,,,4.99776936829,2.68023318035,,6.381184674759999,4.35478883125,-8.4271601738,2.4833296260299997,1.2444180627099999,2.5568279398500002,,1.33560561571,3.0406956854100002,-2.7537404507999996,,-3.1383389974799996,2.7927684680500002,,3.4410545926699996,2.47737557644,-4.31469605689,1.15071607331
MFE280_ENDOMETRIUM,6.3232421241,4.733044285319999,1.56575396243,5.23879686602,,5.28296738469,5.7696527763,6.81556439296,-1.1466869044799999,4.22072922095,,,3.92610764861,,4.87984460812,0.5192365822280001,,-1.0535994136700002,3.6394179899,,3.75020994754,,-4.503574823959999,
HUPT4_PANCREAS,6.34131946845,2.38019106994,,3.1698958488700004,-3.3584388345,7.795406003919999,2.9990861300400002,,-7.61377295732,1.7852187570500002,-0.264583271347,3.9505221505400003,-0.122296621157,2.84120533268,1.9220949018200002,-3.45738631078,,-5.86436179814,5.85973891568,4.61852154942,,-0.175515254853,-4.98680221958,
HEC6_ENDOMETRIUM,4.29419173421,2.46169992902,3.4098819879900004,2.7447192804,6.42345937574,6.09351045946,3.8373225158699995,5.07733291575,-0.223709009643,4.7468208487800005,3.52587640754,3.51568189646,4.22355624184,3.7333125934199995,,0.108303277291,-0.8964088150820001,1.16840714479,2.72703071507,5.15135412598,5.938577775260001,,-4.690058062219999,4.967914751
NCIH522_LUNG,,4.64818040376,3.84063275149,,,8.92828094139,11.956440264000001,10.3702239512,-6.00354958883,6.65533788581,3.7017803904300006,5.102496024780001,4.4971256760400005,,8.1439618881,1.8140555175599997,,-1.04862799835,6.88926538487,10.7510976744,7.2514996059,6.55389987701,-3.2417761639,4.692020923419999
MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.53675332059,,1.56406726104,0.6229183117679999,,,3.02402838144,,-7.732748130519999,,-1.80367371062,-4.8106164827599995,1.85300364034,2.5478597338299998,1.3062460167299998,-4.89060674755,,-6.17831153334,-6.49926792418,1.8938436963799998,4.36333869504,1.327421833,,1.61132371042
CHL1_SKIN,6.3303702703299995,3.96557422709,-0.464419694894,4.98591592712,,3.55186033518,5.12352529751,6.53179448577,-6.918023861739999,2.7988792883899998,1.54608104041,2.0052491623599997,2.46238952745,,4.108726208819999,-0.824251727076,,-1.85580585212,,6.53221921765,5.33621873277,1.93467248377,,1.8194248642200002
CAL27_UPPER_AERODIGESTIVE_TRACT,5.437109618890001,,,2.81387224829,-1.64124598667,,,3.96446072366,-8.57170939894,,2.61825070097,2.88773713935,0.7465578725900001,0.0393742030124,2.67981955747,-2.93115912916,,-3.23989369215,7.06534904411,6.127174188090001,,-1.40605181938,-4.07370619586,
KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.5574598748,,0.46769635961499995,0.737425639395,-2.4614260314500003,4.06708873269,2.03223638972,3.63727383552,-8.30280907703,2.7677442307700004,,2.09970721909,-0.8189155745829999,2.9373978590400003,0.271470157466,-3.38134033396,-2.8892836775800004,-3.2059502122099994,2.19097876547,2.3658269290000002,-0.5978382104869999,0.5081336617059999,-5.98975700606,3.94264317106
DBTRG05MG_CENTRAL_NERVOUS_SYSTEM,3.6038887240400004,4.55471423841,-0.6065620656449999,6.97590993079,0.741262063243,1.20950151576,4.54677340681,8.244134210830001,-5.677971063740001,3.77455805565,1.82807897357,3.19938028173,3.416546981,5.51703369949,3.4596009011300004,-1.19421029544,-2.43111059721,-0.7926230869550001,2.55335140918,8.40133811834,0.38318714039800006,6.0843985387099995,,4.32767130236
KP1N_PANCREAS,7.02352854453,4.16732695351,,6.325605288689999,3.8335456852699994,,5.40956931604,,-5.8906159175,3.06559354232,2.06599692832,3.6072987287300005,4.21987705742,3.4993906226,3.49152309507,1.47797523941,,-0.051945881296100005,2.9639977845999996,5.90579247769,6.279703125269999,4.39687271601,,4.63553775353
HT1080_SOFT_TISSUE,,,0.6459848634759999,5.08945900353,-0.0773176834359,4.89665343297,5.39001169585,2.97925225967,-7.729763116389999,2.82387462371,,3.4132026688200003,7.9070657868800005,,2.33913291681,,,-3.09574911639,5.832983241290001,4.01749667762,1.04528991916,2.5919870267299996,,4.9031597182599995
WM1799_SKIN,4.2189556153400005,,-0.670430760801,4.375505281280001,,0.7825607621449999,,,-4.36750679311,3.9453104497800005,2.8496847246900003,2.7305237126999997,4.8124335379900005,4.5659923486,4.50576714259,0.186846087282,0.393799959011,-2.5515028913299997,6.40487462931,6.3392460144400005,-0.463296414019,6.2025411792,-1.9220120546400001,3.7297106552
YKG1_CENTRAL_NERVOUS_SYSTEM,9.06848578979,2.98365468792,,7.89849292202,3.19178876802,5.9298327747099995,2.7135189374400004,8.971866385619998,-6.44971154827,4.9455619956,2.80363644538,3.02474936169,3.6841925074199997,7.519433136989999,,2.5927911985599996,,-1.2873388024099999,8.36483880162,3.4568960051599995,5.876533372330001,5.7700915217799995,,5.522074078330001
HT1376_URINARY_TRACT,5.7347976603,5.72314425026,1.18402441392,5.90431875518,4.58412526798,,6.306178973910001,3.94985492927,,,,2.17276039405,2.0800690162,2.85797451707,3.08786106277,5.081347372780001,1.4221708474,-0.38256278591799997,3.81678804317,,5.306657564130001,1.43586089415,,2.0771300639
HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.37358079998,9.65332464918,1.74786522,5.22490115146,,,7.812163471819999,7.10259706367,-8.72073849694,5.036526759669999,1.029427975,7.75544181132,4.00747517758,,,,,-2.14759825106,2.58667586025,2.05131849596,5.432365347509999,3.4519187082699996,,7.927212744419999
OVTOKO_OVARY,6.010597970959999,5.72671613607,1.5008557766,7.58737873582,6.51060665764,,,8.40195826534,1.35119776308,5.9047483116,3.01726579658,3.5357750325199997,0.789849345441,3.89414192579,,-2.40178381036,-1.48417133584,0.4246503702,4.189100057,,7.41306011744,,-5.84029683322,
LS411N_LARGE_INTESTINE,,,1.01258063988,3.5856584907499998,-5.7655714302600005,,,5.66522699737,-8.70368410208,1.2258875943,,3.0370217603400005,7.635854404730001,6.91569321094,3.9900323180800004,-1.2349104839700003,,-3.4943426683,6.079289704430001,,-3.038250575,5.69480401931,-4.62218536001,3.92664720751
P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.53252854029,3.13329399419,0.41132613098000004,,,3.6103127576699996,,4.64488919224,-7.9814558173600005,,0.843665833095,1.37476941986,4.6610971161900006,2.83775604617,2.30232135057,-5.0809858632800005,,-0.634193153786,,1.42231173659,1.91609887213,3.66014819523,-6.354819335859999,3.2265134658099996
LCLC103H_LUNG,5.29789172971,7.030759261339999,1.8305724057700001,2.95152601098,6.691888219990001,5.24418291702,6.31348797704,4.74325878144,-6.00005611225,4.21772235643,2.9455947176599997,3.3156102634099995,4.679678932980001,,,0.0675332828538,,1.51472568373,3.59968963497,6.9223628563899995,6.5999689855699994,,-3.16070392676,5.084010704180001
FU97_STOMACH,5.9292903494,,1.3579463897400001,2.96489780972,0.29609242902,3.20692457015,,,,2.13215340162,1.5450215738600002,0.611070065328,2.31305041333,3.46711534373,4.3194986774199995,1.7652826772599999,,-3.86635112771,3.04899160665,3.82057131939,2.15462584181,1.2881996846600001,-5.31173846204,3.7734571830199997
TOV112D_OVARY,8.88250853063,,1.35680174692,5.25530340893,4.22290428678,5.0304032815,,,-7.271857509239999,3.6816485560400003,1.34793218273,1.8576534083,4.4023609524000005,3.4197230486400003,3.4551918604300003,-2.39931687429,-2.8340397769599996,-0.90419526499,2.74940007643,4.57061653425,5.64476935824,,-3.99426634915,3.27820047014
PSN1_PANCREAS,7.70632199778,,,3.1733120814399998,-1.7738670651800001,5.862586654249999,,,-6.20178923729,3.57517849067,,5.23337146884,5.817010135219999,,5.830421465720001,-0.833925642143,,-2.7253900268299995,7.96678537046,3.37780479347,,,,4.77288133202
SW1353_BONE,,,,,5.477312640009999,6.1264034374000005,6.91561856845,9.05201851759,,3.29210285726,1.73358424735,,3.7948492622800005,4.83923673268,3.24846944566,1.0837776995000001,,-1.3309855647799997,8.88744083718,8.11796020084,6.60300852862,4.44040037628,,6.03108390357
SW1990_PANCREAS,,,1.28643749904,,-0.86520445317,3.1991751834400004,4.45870664224,6.47225621416,-4.83942191574,3.41778376214,0.869408375632,2.85060720929,2.89815939684,3.49605896679,2.69331023194,-3.43790281699,,-3.69385051745,6.259788811390001,6.016568603500001,,3.97972688012,-2.65159256317,3.8437043329300002
TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,5.26075303657,,7.52474020619,,3.76208460741,8.48278546129,3.32740372634,,-1.36226571937,3.61696061243,6.93352027565,5.26305727985,5.08344741311,8.01628695675,,-3.63882562551,,1.7335958789099997,8.42880575247,8.04179211133,4.30242125078,3.37414650183,-4.01231824295,7.887340981839999
EFO21_OVARY,6.02526660533,,0.23538948983000002,,3.0219996267799996,3.7016967355699997,6.47628134321,3.70674375477,,3.11839100613,0.6904745997939999,3.25328851052,3.9416457791900004,,4.46265318514,-0.23589287584000002,0.11436220360400001,-0.34947581734800004,,6.31319768691,3.9710443274800005,,-2.1301164854900003,3.9712936314199996
EN_ENDOMETRIUM,8.19464691018,7.837134012869999,4.24198559393,9.21616703954,10.2339355436,12.3571207752,8.20591242527,9.810605970389998,-2.5664966826599995,6.78463550357,3.7857349153800004,4.48505938165,9.8291160737,6.58898409364,,5.21452661153,2.1190444952500003,,,9.70376466961,8.70204388178,,-3.1716477827099996,8.99052610119
COLO201_LARGE_INTESTINE,4.90074961024,2.92476742278,,,-7.10448478204,-0.509458772944,1.12945104562,5.57852226322,-6.106963964099999,,0.7004071317030001,2.83253554708,6.143430518990001,5.84206135265,3.00761104125,-0.6993447278110001,,-4.21803400633,3.47211160792,7.485839792519999,-3.22778477866,7.6854392247500005,-5.04316145499,5.09190994348
HS229T_LUNG,8.29905368763,7.674188555760001,2.2204642295299997,2.08897830473,4.26563614202,4.47948593704,3.31231705193,6.81802418553,-3.5503074767800005,6.0220458547,2.05301937089,2.70123875997,5.66043569861,6.30874201342,5.900809289380001,3.70591654595,,-2.64861501015,,8.5573837177,3.98938241542,3.5309665093000002,-4.3809448498800005,
NCIH1048_LUNG,5.7694775944300005,,1.0411406999700001,,3.0867306151200005,4.91906735141,7.66342769462,5.1198625145,,3.6664562134300005,0.47877952144599994,1.59309550192,1.7109810411200002,3.20323320167,2.59959775148,-5.491636740750001,,-4.46345896352,2.9472129314499997,3.91781031651,5.99065045089,1.6989469191100002,,4.0761914072900005
SAOS2_BONE,4.8796239000599995,2.37170918041,2.08354556503,6.10904178816,6.480741306830001,,6.603872935090001,5.11685020166,-7.077270691849999,1.11261709415,1.55001987394,1.9493029158900002,2.82579650441,,2.56619833494,-2.2160871124200003,-2.66747837061,-1.16579899973,3.3133751331599997,3.30724194605,6.56160446736,3.5602622834400006,,4.78029027631
JHOS4_OVARY,5.03395967511,,2.4542973179,,4.44087045246,5.9060737863,6.93879826292,0.674221200978,,1.51188248742,2.48327990027,,1.8951140247799998,2.72029325648,3.4839046733099996,0.111559815131,,1.14436794978,6.14115103705,4.09064085595,,1.1694086616700001,-2.12515437116,3.1323649180400004
DETROIT562_UPPER_AERODIGESTIVE_TRACT,6.30604155096,3.86163929196,2.8154168568,,3.34008265305,8.516092247949999,2.4685090280599997,3.9838764328699994,,5.0721872052800006,3.8339368478400004,,,3.58663477799,6.86784055748,1.64367001054,,,8.19732026371,6.69188989244,5.01637658095,1.8043993920599997,-3.20340871644,2.83558978098
KYSE30_OESOPHAGUS,6.2836190413,3.0406687666,2.37772818771,5.98180754972,-3.1294575963,3.56525662748,5.2948442013,4.9678905324,-7.25186549978,3.17675707131,2.4455352063699998,,3.80897857235,3.0193423806,3.34493719264,-0.5136207634350001,,-0.260151987486,3.5625430896300005,7.67067117991,-0.17919433594700002,,-2.84135013681,
NCIH2087_LUNG,5.1297345993,,1.4921832295700002,3.3347375790099996,-3.54904009981,2.6124736407799998,4.20175053062,,,2.97451538856,2.66691290602,3.0788927382,3.5264024641199994,,3.8062241148,-2.48415532798,,0.369396432947,2.8000429451,4.01232527469,-0.918497608375,3.8186736796900003,-2.68811362431,4.04012244826
WM88_SKIN,4.30147142417,2.6185506579799998,-1.4271186847,4.006107269619999,-7.9657637814,,3.92919143161,7.68210035413,-6.76431879757,,4.00051393635,2.5465720355,6.2623481001100005,5.51989368386,3.25200617836,,-2.19935329933,-4.38161352273,3.3900658519599998,4.16323485397,-4.2776939590900005,8.30381609952,-3.3595701714999997,5.40429712654
ACHN_KIDNEY,3.40994610202,,-0.627401401577,4.5322378932300005,3.37002226981,,,,,3.04254388231,2.2315316832799996,2.45657047805,2.30369668091,2.9251230196,3.5858103571300006,-2.90087850369,,-0.00433832656267,,6.2942151712,,1.0194867158399998,-4.04903431156,2.00628184835
HCC44_LUNG,,,1.38021812267,2.8460655355799998,1.7393977125599998,4.43360226367,,0.935832844095,-6.22694055689,2.6125553861200004,2.45659547927,3.8705131464599996,4.623309438080001,4.84692183128,6.8200804788400005,0.505154307886,,,5.627575113530001,3.6161901943199997,,5.7864291039,-3.65545789806,4.54807681245
GI1_CENTRAL_NERVOUS_SYSTEM,8.28687876775,,,3.52499776705,,5.30767148619,,7.2274908356899985,,4.00089114984,1.94600625187,,8.923036920880001,,4.06267364025,,,-1.97562692063,6.8903885561600005,6.316413453609999,5.2543661448300005,5.19965510676,,6.670806440519999
MDAMB436_BREAST,6.3640473986699995,5.340960423359999,1.49493436417,11.270683556500002,5.436024142000001,8.87072707967,6.7023310790699995,11.1076545479,-4.91983049231,3.20224843559,1.75053437762,2.92110075602,6.61082602009,7.2022118774,,0.16412141196399999,,,9.01900971656,10.1357061354,6.21626178398,7.76797687519,-2.0696568423599997,6.342382794430001
A673_BONE,4.86749506259,,0.259809940075,5.49779868311,5.11647791419,4.5790422735,,4.1843440757,-8.369878834760001,1.068005959,,3.1109447094,3.8732297178800006,,1.6158919294799998,-4.73937932113,,-2.13504028978,,5.52786951089,4.22145994482,2.60460247875,-4.60046044948,6.0619488722599995
HS739T_BREAST,,5.50990660278,1.86766709067,8.479304750199999,4.33489133552,,,7.73985149178,-3.8457545338199997,2.7556704838200003,,1.5206484609600002,5.63689496982,7.69403509478,2.7173545469700002,2.3720232544799997,1.8112185681,,7.835275016910001,8.603720334610001,6.31610772628,3.34230052348,,8.60609080397
OCUM1_STOMACH,3.9224949545300003,4.26647154735,,4.2737602286500005,-5.541068729450001,7.20612421492,3.6123171518599997,6.4567804878,-6.3935117013900005,4.34939546325,2.21377780391,3.4993566321900005,8.387487815660002,5.70085302965,2.66191946775,,-1.9270767608000001,-4.3005052814899996,6.60273475571,8.29509602374,-3.67899567025,5.0951385477199995,-5.6108501745599995,8.239399414660001
SNU16_STOMACH,5.32918710783,2.1200767921900003,-0.218628252075,3.0742795347000005,2.8318822820599996,,3.14160871383,5.13928578183,-9.20190225539,2.6951703481200004,-0.324243769026,,5.21508128959,2.64148506303,2.4137377001,-2.14891816552,,-5.85784580169,3.0316010775200004,,5.019005250299999,0.907136279026,,3.25095759148
KE39_STOMACH,,2.93858698572,2.6891445676999997,4.8425049730300005,2.77604266606,4.22973919466,,5.86422456779,-4.41275622301,,,3.2505575790499996,3.7424733289499996,1.81188917537,2.9664389582200004,1.1148730631100001,,-2.1815978334599997,4.8357223961699995,,,1.33724448329,,2.63556452054
PANC1005_PANCREAS,,,2.88661673475,7.178626544269999,-1.4137834732899999,5.3573019426999995,,7.467790235710001,-7.6010222403,2.52650722109,,3.2880493615599997,2.0995904626099997,3.1299062930900003,2.9323379697099994,-2.2210280576400003,,-2.4038067684,2.94647360619,5.787874411460001,1.4650627984,2.61169003201,-3.40462506122,4.41877305579
SQ1_LUNG,7.481371233660001,,,,,,,-1.59151836668,-3.4450985777699996,,2.91820463305,,1.78549087317,3.4294688353200002,7.78336104343,1.13406570126,,-2.62166283905,5.46513839724,5.14656964927,4.80932876431,2.48373459782,-4.329246647200001,2.490783765
SNUC2A_LARGE_INTESTINE,,10.6955603975,4.19826723074,7.823567365569999,2.4240687659,9.00295029131,5.036255828580001,5.02958230125,-2.56762508983,,2.52885854279,,,5.869437523069999,5.9860339839400005,,,0.134630024835,5.61782028296,9.27760839415,4.43116988684,4.54891060309,-2.30271969961,
KMBC2_URINARY_TRACT,5.33293363831,,1.8086939360099998,,-0.153667261874,,,3.8095218471800005,-5.36813126883,4.9224761279900004,,3.3426871799799995,,,4.94745281067,0.0173732482766,-0.29352454778000003,,7.180694485089999,,2.4872597795,3.2702303253400005,-4.23230374302,
A172_CENTRAL_NERVOUS_SYSTEM,,,2.09134745742,9.05647351162,4.356218793,9.63871490479,7.49666947411,9.30708593322,-4.53016440458,5.72172342829,1.2733946593899999,1.9931355266599997,5.70798429666,7.972198248860001,3.62215881431,-0.108902977178,-0.294048434183,-0.772407593491,3.7037430903300006,5.375300398439999,6.12551726697,7.73165048852,-3.13308932487,5.42761596378
GAMG_CENTRAL_NERVOUS_SYSTEM,5.6486210440499995,,,2.79113237274,3.78837726695,,,4.98975943577,-5.550154653099999,,4.2218572951199995,3.12207354416,4.08473935316,7.47901594443,7.92627037241,1.8050394997699999,,-2.8735222987099998,9.23391770178,7.28250416757,6.589114862590001,4.2997724995599995,-2.96621201773,8.0831568648
EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,8.82881425169,5.15823698015,2.7440102467000003,3.6782287808,,6.7908342706500004,3.1494355322400005,4.83799317199,-5.82849394484,6.19490527579,4.0085877731,6.906699322060001,2.3684715027700003,7.944326552760001,5.5763062440799995,-1.39634325915,,0.29109823205400004,5.18434683583,,7.92833887878,2.68311795195,,5.808789020880001
HS852T_SKIN,4.27180550084,2.87735153291,3.3406053549199997,4.73817839082,0.271086826432,7.49169009125,4.99590738048,6.173342428230001,-4.8134718814,1.19423829847,,3.3446320159200003,2.90399275376,5.633293624019999,2.30695630119,2.3560575516099997,2.8650862691900003,,3.17023789746,,2.85401386177,2.53514850395,,5.54983109441
CALU3_LUNG,4.02635679426,,3.6472187415199997,3.9220114095,,,4.4545730064199995,3.87222520865,4.1049088759,2.99821799478,,3.62320095504,0.155876567584,-0.463030301235,3.34725156723,-1.10288091406,,1.19507524005,5.1426923476,4.9146079283,,,-4.27311685739,1.8579182663999998
HMCB_SKIN,6.0934875088,,0.0651233769256,3.5670278271199996,2.32647951774,3.33834526288,4.16656208882,,-7.07089348262,2.00367919651,,0.22766940350900003,,2.19778497075,,-2.3785036373299997,-1.95103650663,-4.29976622262,2.68277535777,4.80743160888,4.322297552169999,,-4.28729663188,2.1184861374
HEC1A_ENDOMETRIUM,5.12054828719,2.66978368659,1.57771963646,6.9074593137699996,2.44405973803,,3.9024066037300003,5.26545331084,-5.389769822790001,3.55106610661,3.4022422089399997,,2.57966674303,5.7794423546500004,4.302962118419999,0.666579934759,,-1.2807454301799999,3.3595524790099995,,4.04278035023,3.64257686926,-4.50661276857,6.25212177656
